Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	331.929643851	332.148291341	170.962	376.116	258.398	0.2186	0.1277	344.531	0.7222	172.266	bm
2	Spectrogram 1	1	333.003749644	333.386382751	153.866	461.597	258.398	0.3826	0.2786	344.531	0.8308	172.266	bm
3	Spectrogram 1	1	333.801812981	334.430424514	136.769	478.693	344.531	0.6286	0.3251	430.664	0.6449	172.266	bm
4	Spectrogram 1	1	334.563442558	334.663937188	136.769	478.693	344.531	0.1005	0.0813	430.664	0.8824	172.266	bm
5	Spectrogram 1	1	334.671667544	334.760566640	512.885	871.905	689.062	0.0889	0.0522	775.195	0.7857	172.266	bk
6	Spectrogram 1	1	334.953825543	335.158679980	153.866	444.500	258.398	0.2049	0.1683	344.531	0.8824	172.266	bm
7	Spectrogram 1	1	335.402186198	335.595445102	632.558	1025.770	861.328	0.1933	0.1045	861.328	0.7188	86.133	bk
8	Spectrogram 1	1	335.665018307	335.954906662	170.962	444.500	258.398	0.2899	0.2322	344.531	0.8571	172.266	bm
9	Spectrogram 1	1	336.198412880	336.395536961	615.462	1008.674	861.328	0.1971	0.1509	861.328	0.9091	86.133	bk
10	Spectrogram 1	1	336.441919098	336.762728877	136.769	444.500	258.398	0.3208	0.2612	430.664	0.8889	258.398	bm
11	Spectrogram 1	1	336.983044027	337.149246684	615.462	1008.674	775.195	0.1662	0.1103	861.328	0.8929	172.266	bk
12	Spectrogram 1	1	337.118325259	337.388887724	170.962	495.789	344.531	0.2706	0.1567	430.664	0.7609	172.266	bm
13	Spectrogram 1	1	337.408213614	338.045967995	666.751	1094.155	861.328	0.6378	0.5166	947.461	0.9174	172.266	us
14	Spectrogram 1	1	337.609202874	337.783135887	632.558	1025.770	861.328	0.1739	0.1277	947.461	0.9310	172.266	bk
15	Spectrogram 1	1	338.038237639	338.131001912	632.558	1008.674	861.328	0.0928	0.0522	947.461	0.8000	172.266	bk
16	Spectrogram 1	1	338.165788515	338.262417967	495.789	1094.155	775.195	0.0966	0.0580	947.461	1.0000	258.398	bk
17	Spectrogram 1	1	338.239226898	338.359047418	478.693	991.578	775.195	0.1198	0.1045	947.461	0.9000	258.398	bk
18	Spectrogram 1	1	338.316530460	338.424755445	427.404	1077.059	775.195	0.1082	0.0871	861.328	0.9412	258.398	bk
19	Spectrogram 1	1	338.382238487	338.590958102	170.962	427.404	258.398	0.2087	0.1567	344.531	0.9143	172.266	bm
20	Spectrogram 1	1	338.502059007	338.610283993	427.404	1008.674	775.195	0.1082	0.0639	861.328	0.8824	344.531	bk
21	Spectrogram 1	1	338.691452732	338.822868786	341.923	1025.770	775.195	0.1314	0.0697	861.328	0.8182	344.531	bk
22	Spectrogram 1	1	338.915633060	339.012262511	427.404	991.578	689.062	0.0966	0.0755	861.328	0.9375	344.531	bk
23	Spectrogram 1	1	338.973610731	339.170734812	102.577	410.308	258.398	0.1971	0.1509	344.531	0.9091	172.266	bm
24	Spectrogram 1	1	339.363993715	339.507005304	598.366	1025.770	861.328	0.1430	0.1045	947.461	0.9583	258.398	bk
25	Spectrogram 1	1	339.568848153	339.835545439	153.866	427.404	258.398	0.2667	0.1625	344.531	0.7727	172.266	bm
26	Spectrogram 1	1	339.939905247	340.148624863	615.462	1025.770	861.328	0.2087	0.1161	861.328	0.8857	172.266	bk
27	Spectrogram 1	1	340.256849848	340.477164998	119.673	495.789	344.531	0.2203	0.1393	430.664	0.8108	172.266	bm
