Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3411.877531530	3412.658714273	135.765	441.235	281.250	0.7812	0.5333	375.000	0.7586	187.500	bm
2	Spectrogram 1	1	3413.149645056	3414.454118279	135.765	526.087	375.000	1.3045	0.3947	375.000	0.3934	93.750	bm
3	Spectrogram 1	1	3416.062501034	3416.371086098	135.765	458.205	281.250	0.3086	0.2240	375.000	0.9123	187.500	bm
4	Spectrogram 1	1	3416.240171222	3416.380437160	390.323	950.352	656.250	0.1403	0.0747	843.750	0.8400	281.250	bk
5	Spectrogram 1	1	3416.539405223	3417.521266789	186.676	526.087	375.000	0.9819	0.5333	468.750	0.5956	187.500	bm
6	Spectrogram 1	1	3416.712399880	3417.619452946	576.999	1137.028	937.500	0.9071	0.7467	937.500	0.9467	187.500	us
7	Spectrogram 1	1	3417.039687069	3417.189304069	373.352	814.587	656.250	0.1496	0.0960	750.000	0.9630	375.000	bk
8	Spectrogram 1	1	3417.592898094	3417.725142088	441.235	967.322	750.000	0.1322	0.0960	937.500	0.8333	375.000	bk
9	Spectrogram 1	1	3417.711917689	3417.834243384	373.352	1001.263	750.000	0.1223	0.0960	843.750	0.8636	281.250	bk
10	Spectrogram 1	1	3417.870610482	3417.986323977	407.294	1035.204	750.000	0.1157	0.0640	843.750	0.8095	281.250	bk
11	Spectrogram 1	1	3418.029303276	3418.141710671	407.294	1035.204	750.000	0.1124	0.0693	843.750	0.8000	281.250	bk
12	Spectrogram 1	1	3418.191302169	3418.307015664	390.323	1086.116	750.000	0.1157	0.0907	843.750	1.0000	187.500	bk
16	Spectrogram 1	1	3418.198332511	3418.406393653	135.765	475.176	375.000	0.2081	0.1653	468.750	0.9211	187.500	bm
13	Spectrogram 1	1	3418.289505371	3418.366651637	424.264	1018.234	750.000	0.0771	0.0587	843.750	0.9231	281.250	bk
14	Spectrogram 1	1	3418.366651637	3418.467175559	458.205	1001.263	750.000	0.1005	0.0693	937.500	0.8889	375.000	bk
15	Spectrogram 1	1	3418.556010653	3418.656534575	373.352	1069.145	750.000	0.1005	0.0693	843.750	0.8889	281.250	bk
17	Spectrogram 1	1	3418.698614357	3419.037590373	135.765	475.176	375.000	0.3390	0.3040	468.750	0.9841	187.500	bm
18	Spectrogram 1	1	3418.752382966	3418.864595717	390.323	1052.175	750.000	0.1122	0.0747	843.750	0.8500	281.250	bk
19	Spectrogram 1	1	3418.953430811	3419.063305795	373.352	984.293	750.000	0.1099	0.0747	843.750	0.8500	281.250	bk
20	Spectrogram 1	1	3419.159154186	3419.287731296	407.294	1069.145	750.000	0.1286	0.0800	937.500	0.8261	281.250	bk
23	Spectrogram 1	1	3419.236300452	3419.388255218	118.794	492.146	375.000	0.1520	0.1333	468.750	0.9643	187.500	bm
21	Spectrogram 1	1	3419.357864265	3419.521507859	373.352	1137.028	750.000	0.1636	0.1387	937.500	0.9000	375.000	bk
22	Spectrogram 1	1	3419.626707313	3419.769311017	322.441	1035.204	750.000	0.1426	0.0960	937.500	0.8400	375.000	bk
24	Spectrogram 1	1	3420.082571611	3420.321023706	118.794	492.146	375.000	0.2385	0.1920	468.750	0.9091	281.250	bm
25	Spectrogram 1	1	3420.155042346	3420.274268393	424.264	933.381	656.250	0.1192	0.0800	843.750	0.9048	281.250	bk
26	Spectrogram 1	1	3420.804941192	3421.085473068	67.882	526.087	281.250	0.2805	0.2347	468.750	0.9423	375.000	bm
27	Spectrogram 1	1	3420.893776286	3421.031704458	424.264	950.352	656.250	0.1379	0.0800	750.000	0.9200	187.500	bk
28	Spectrogram 1	1	3421.714332023	3422.686842526	118.794	441.235	281.250	0.9725	0.5227	375.000	0.6354	187.500	bm
