Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3289.010221697	3289.455811239	101.823	475.176	281.250	0.4456	0.3040	375.000	0.8171	187.500	bm
2	Spectrogram 1	1	3289.884519687	3290.026298178	120.000	456.000	281.250	0.1418	0.0907	375.000	0.8400	187.500	bm
3	Spectrogram 1	1	3291.943683480	3292.713338144	120.000	504.000	281.250	0.7697	0.5227	375.000	0.7902	93.750	bm
4	Spectrogram 1	1	3295.201213088	3295.650178308	144.000	528.000	375.000	0.4490	0.3147	468.750	0.7831	187.500	bm
5	Spectrogram 1	1	3295.447938143	3296.245184470	576.000	1104.000	843.750	0.7972	0.6507	937.500	0.9324	187.500	us
6	Spectrogram 1	1	3296.274846325	3296.369365319	432.000	1152.000	843.750	0.0945	0.0853	937.500	0.9412	281.250	bk
7	Spectrogram 1	1	3296.433503208	3296.531397880	432.000	1080.000	750.000	0.0979	0.0800	937.500	0.9412	375.000	bk
8	Spectrogram 1	1	3296.598911447	3296.696806119	384.000	1032.000	750.000	0.0979	0.0800	843.750	0.9412	281.250	bk
9	Spectrogram 1	1	3296.801452148	3296.909473855	384.000	1080.000	656.250	0.1080	0.0960	843.750	0.9474	375.000	bk
10	Spectrogram 1	1	3297.014119884	3297.115390235	408.000	1032.000	750.000	0.1013	0.0747	843.750	0.9444	281.250	bk
11	Spectrogram 1	1	3297.253793047	3297.358439076	384.000	1032.000	750.000	0.1046	0.0853	843.750	1.0000	281.250	bk
12	Spectrogram 1	1	3297.706133946	3297.851288115	168.000	552.000	375.000	0.1452	0.0853	468.750	0.7778	187.500	bm
13	Spectrogram 1	1	3297.831034045	3297.959309822	456.000	936.000	656.250	0.1283	0.0960	843.750	0.9565	375.000	bk
14	Spectrogram 1	1	3298.050453137	3298.158474845	480.000	960.000	750.000	0.1080	0.0800	843.750	0.9474	281.250	bk
15	Spectrogram 1	1	3298.148347810	3298.263120873	168.000	552.000	375.000	0.1148	0.0587	468.750	0.7619	187.500	bm
16	Spectrogram 1	1	3298.242866803	3298.334010119	456.000	984.000	656.250	0.0911	0.0640	843.750	0.9375	375.000	bk
17	Spectrogram 1	1	3298.536550820	3298.674953632	144.000	552.000	375.000	0.1384	0.0853	468.750	0.8800	187.500	bm
18	Spectrogram 1	1	3298.631069814	3298.725588807	480.000	936.000	656.250	0.0945	0.0747	843.750	0.9412	281.250	bk
19	Spectrogram 1	1	3299.015897145	3299.140797244	168.000	528.000	375.000	0.1249	0.0693	468.750	0.7273	187.500	bm
20	Spectrogram 1	1	3299.107040461	3299.194808098	456.000	936.000	656.250	0.0878	0.0587	843.750	0.9375	375.000	bk
21	Spectrogram 1	1	3299.532375933	3299.697784172	120.000	504.000	375.000	0.1654	0.1227	468.750	0.9333	187.500	bm
22	Spectrogram 1	1	3299.623519248	3299.745043669	480.000	936.000	656.250	0.1215	0.0853	843.750	0.9545	281.250	bk
23	Spectrogram 1	1	3300.109616931	3300.271649492	168.000	528.000	375.000	0.1620	0.1013	468.750	0.8621	187.500	bm
24	Spectrogram 1	1	3300.221014316	3300.325660345	456.000	960.000	656.250	0.1046	0.0693	843.750	0.9474	375.000	bk
25	Spectrogram 1	1	3300.791503957	3300.973790588	168.000	504.000	375.000	0.1823	0.1280	375.000	0.8788	93.750	bm
26	Spectrogram 1	1	3300.902901343	3301.007547372	480.000	984.000	656.250	0.1046	0.0693	750.000	1.0000	187.500	bk
27	Spectrogram 1	1	3301.503772089	3301.659053293	144.000	576.000	375.000	0.1553	0.1013	468.750	0.8621	187.500	bm
28	Spectrogram 1	1	3301.588164048	3301.675931685	504.000	1032.000	750.000	0.0878	0.0533	843.750	0.8750	281.250	bk
29	Spectrogram 1	1	3301.635423545	3301.723191182	432.000	960.000	656.250	0.0878	0.0800	843.750	1.0000	375.000	bk
30	Spectrogram 1	1	3302.310559215	3302.452337705	72.000	504.000	281.250	0.1418	0.1120	468.750	0.9600	375.000	bm
31	Spectrogram 1	1	3302.398326852	3302.506348559	432.000	984.000	656.250	0.1080	0.0853	843.750	0.9474	375.000	bk
32	Spectrogram 1	1	3302.506348559	3302.641375693	480.000	936.000	750.000	0.1350	0.1173	843.750	0.9200	281.250	bk
33	Spectrogram 1	1	3303.313135685	3303.542681812	168.000	552.000	375.000	0.2295	0.1600	468.750	0.8571	187.500	bm
34	Spectrogram 1	1	3303.363770860	3303.485295280	504.000	888.000	750.000	0.1215	0.0800	843.750	0.9545	281.250	bk
35	Spectrogram 1	1	3303.475168245	3303.579814274	480.000	864.000	656.250	0.1046	0.1013	750.000	1.0000	187.500	bk
36	Spectrogram 1	1	3304.889577474	3305.220393952	144.000	456.000	281.250	0.3308	0.2347	375.000	0.8361	187.500	bm
