Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1984.939968376	1985.498063536	160.436	499.134	281.250	0.5581	0.3893	375.000	0.8447	187.500	bm
2	Spectrogram 1	1	1987.225833138	1987.842063211	124.784	463.482	281.250	0.6162	0.4800	375.000	0.9130	187.500	bm
3	Spectrogram 1	1	1987.600221975	1988.339698062	659.570	1105.226	937.500	0.7395	0.6880	1031.250	0.9781	281.250	us
4	Spectrogram 1	1	1988.376904406	1988.428063130	463.482	962.616	656.250	0.0512	0.0373	937.500	0.8889	375.000	bk
5	Spectrogram 1	1	1988.476896456	1988.562936127	410.003	962.616	656.250	0.0860	0.0693	843.750	0.9333	375.000	bk
6	Spectrogram 1	1	1988.614094850	1988.704785313	356.524	926.964	562.500	0.0907	0.0693	750.000	0.9375	375.000	bk
7	Spectrogram 1	1	1988.748967847	1988.844309103	356.524	909.137	656.250	0.0953	0.0693	750.000	0.8824	281.250	bk
8	Spectrogram 1	1	1988.921047188	1989.004761462	356.524	891.311	562.500	0.0837	0.0693	750.000	0.9333	375.000	bk
9	Spectrogram 1	1	1989.093126529	1989.172190010	338.698	891.311	562.500	0.0791	0.0533	750.000	0.9286	375.000	bk
10	Spectrogram 1	1	1989.286134439	1989.365197920	356.524	909.137	562.500	0.0791	0.0480	750.000	0.8462	375.000	bk
11	Spectrogram 1	1	1989.497745521	1989.581459795	303.046	909.137	562.500	0.0837	0.0533	750.000	0.8667	375.000	bk
12	Spectrogram 1	1	1989.707031206	1989.781443894	356.524	962.616	562.500	0.0744	0.0587	843.750	0.8462	468.750	bk
13	Spectrogram 1	1	1990.041888302	1990.269777159	142.610	499.134	281.250	0.2279	0.1547	375.000	0.8571	187.500	bm
14	Spectrogram 1	1	1994.985681266	1995.534474841	178.262	445.656	281.250	0.5488	0.4373	375.000	0.9020	187.500	bm
15	Spectrogram 1	1	1997.059934947	1997.301776183	142.610	445.656	281.250	0.2418	0.2027	375.000	0.8889	187.500	bm
