Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1213.369924285	1213.867786538	117.610	436.837	258.398	0.4979	0.2438	344.531	0.7412	86.133	bm
2	Spectrogram 1	1	1215.198651124	1215.884009048	151.213	487.241	344.531	0.6854	0.2728	430.664	0.6864	172.266	bm
3	Spectrogram 1	1	1218.089887831	1218.456910108	151.213	520.844	344.531	0.3670	0.1567	430.664	0.5484	172.266	bm
4	Spectrogram 1	1	1218.385752728	1219.078600902	621.652	1041.687	861.328	0.6928	0.5341	947.461	0.8655	172.266	us
5	Spectrogram 1	1	1218.820187259	1218.936286142	369.631	789.666	689.062	0.1161	0.0464	775.195	0.6316	172.266	bk
6	Spectrogram 1	1	1219.059875276	1219.149758283	504.042	1024.886	775.195	0.0899	0.0522	861.328	0.7857	172.266	bk
7	Spectrogram 1	1	1219.202190036	1219.295818168	453.638	1008.084	775.195	0.0936	0.0580	861.328	0.8667	258.398	bk
8	Spectrogram 1	1	1219.351995047	1219.464348805	386.432	1024.886	775.195	0.1124	0.0639	861.328	0.8333	258.398	bk
9	Spectrogram 1	1	1219.531761060	1219.636624568	386.432	957.680	689.062	0.1049	0.0639	861.328	0.7647	258.398	bk
10	Spectrogram 1	1	1219.704036822	1219.808900330	352.830	991.283	689.062	0.1049	0.0697	861.328	0.8824	258.398	bk
11	Spectrogram 1	1	1219.880057710	1219.984921218	369.631	991.283	689.062	0.1049	0.0697	861.328	0.9412	258.398	bk
12	Spectrogram 1	1	1220.063568848	1220.179667732	386.432	974.482	689.062	0.1161	0.0697	861.328	0.7895	258.398	bk
13	Spectrogram 1	1	1220.254570237	1220.370669120	369.631	974.482	689.062	0.1161	0.0697	861.328	0.8421	344.531	bk
14	Spectrogram 1	1	1220.460552127	1220.565415634	386.432	974.482	689.062	0.1049	0.0639	861.328	0.8235	258.398	bk
15	Spectrogram 1	1	1220.685259643	1220.793868276	352.830	974.482	689.062	0.1086	0.0755	861.328	0.8824	344.531	bk
16	Spectrogram 1	1	1220.913712284	1221.022320917	352.830	974.482	689.062	0.1086	0.0639	861.328	0.8333	344.531	bk
17	Spectrogram 1	1	1221.134674675	1221.265754060	403.234	974.482	689.062	0.1311	0.0755	775.195	0.8182	258.398	bk
18	Spectrogram 1	1	1222.366820889	1222.456703895	67.206	369.631	172.266	0.0899	0.0697	344.531	0.9333	258.398	bm
19	Spectrogram 1	1	1222.775039543	1222.864922550	100.808	420.035	258.398	0.0899	0.0580	344.531	0.9286	172.266	bm
20	Spectrogram 1	1	1223.954754003	1224.928486573	151.213	487.241	344.531	0.9737	0.4412	344.531	0.6946	86.133	bm
21	Spectrogram 1	1	1226.684950324	1227.198032486	134.411	504.042	344.531	0.5131	0.1974	344.531	0.4886	86.133	bm
22	Spectrogram 1	1	1227.628721892	1228.460139702	168.014	487.241	344.531	0.8314	0.3599	344.531	0.6972	86.133	bm
23	Spectrogram 1	1	1230.055563066	1230.579880604	168.014	470.439	344.531	0.5243	0.1974	344.531	0.4944	86.133	bm
