Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2371.635011542	2372.450723429	122.721	473.352	281.250	0.8157	0.3573	375.000	0.7303	93.750	bm
2	Spectrogram 1	1	2374.458431980	2374.704551946	140.253	525.947	281.250	0.2461	0.1440	375.000	0.7391	93.750	bm
3	Spectrogram 1	1	2374.774871936	2375.424159846	648.668	1051.894	843.750	0.6493	0.5760	937.500	0.9587	187.500	us
4	Spectrogram 1	1	2375.447599843	2375.529639831	561.010	981.768	843.750	0.0820	0.0693	937.500	1.0000	281.250	bk
5	Spectrogram 1	1	2375.583551824	2375.689031809	508.416	964.237	750.000	0.1055	0.1013	843.750	1.0000	187.500	bk
6	Spectrogram 1	1	2375.740599802	2375.853111786	438.289	964.237	750.000	0.1125	0.0800	843.750	0.9000	187.500	bk
7	Spectrogram 1	1	2375.918743777	2376.031255762	455.821	929.173	750.000	0.1125	0.0853	843.750	0.9500	281.250	bk
8	Spectrogram 1	1	2376.134391747	2376.230495734	455.821	946.705	750.000	0.0961	0.0747	843.750	0.8824	281.250	bk
9	Spectrogram 1	1	2376.333631720	2376.410983709	508.416	946.705	750.000	0.0774	0.0587	843.750	0.9286	281.250	bk
10	Spectrogram 1	1	2377.313423584	2378.072879478	105.189	420.758	281.250	0.7595	0.6187	375.000	0.9220	187.500	bm
11	Spectrogram 1	1	2380.074655200	2380.421567152	87.658	420.758	281.250	0.3469	0.2933	375.000	0.9231	281.250	bm
