Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1917.420109018	1917.619003986	100.000	450.000	281.250	0.1989	0.1280	375.000	0.8611	187.500	bm
2	Spectrogram 1	1	1918.037020529	1918.906764625	141.421	530.330	281.250	0.8697	0.7947	375.000	0.9693	187.500	bm
3	Spectrogram 1	1	1918.937104535	1919.018010963	459.619	848.528	656.250	0.0809	0.0533	750.000	0.9286	187.500	bk
4	Spectrogram 1	1	1919.961919285	1920.106876634	123.744	459.619	281.250	0.1450	0.0960	375.000	0.8148	187.500	bm
5	Spectrogram 1	1	1920.878858797	1921.290133137	159.099	494.975	375.000	0.4113	0.2773	375.000	0.7763	187.500	bm
6	Spectrogram 1	1	1921.118206979	1921.920529052	601.041	1078.338	843.750	0.8023	0.6827	937.500	0.9667	187.500	us
7	Spectrogram 1	1	1921.917157951	1922.031775390	406.586	1007.627	750.000	0.1146	0.0853	937.500	0.8500	375.000	bk
8	Spectrogram 1	1	1922.058744199	1922.183474942	388.909	1007.627	750.000	0.1247	0.1067	937.500	0.9545	375.000	bk
9	Spectrogram 1	1	1922.244154763	1922.352029999	441.942	1007.627	750.000	0.1079	0.0960	843.750	0.9500	281.250	bk
10	Spectrogram 1	1	1922.422823123	1922.554296068	406.586	1007.627	750.000	0.1315	0.1013	843.750	0.9130	281.250	bk
11	Spectrogram 1	1	1922.638573597	1922.743077733	406.586	1042.983	656.250	0.1045	0.0960	843.750	0.9474	375.000	bk
12	Spectrogram 1	1	1922.861066273	1922.975683712	406.586	1042.983	750.000	0.1146	0.0853	843.750	0.9500	375.000	bk
13	Spectrogram 1	1	1923.080187848	1923.198176388	406.586	1025.305	656.250	0.1180	0.1067	843.750	1.0000	375.000	bk
14	Spectrogram 1	1	1923.703967295	1923.851758461	176.777	512.652	375.000	0.1478	0.0747	375.000	0.6667	93.750	bm
15	Spectrogram 1	1	1924.271294674	1924.500132608	194.454	530.330	375.000	0.2288	0.1440	468.750	0.7619	187.500	bm
16	Spectrogram 1	1	1924.671761059	1924.905366450	194.454	494.975	375.000	0.2336	0.1813	468.750	0.8372	187.500	bm
