Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	108.719001378	108.909697051	81.667	428.750	258.398	0.1907	0.1335	344.531	0.9062	258.398	bm
2	Spectrogram 1	1	109.887012374	110.056519638	163.333	510.417	344.531	0.1695	0.0813	344.531	0.7500	86.133	bm
3	Spectrogram 1	1	110.067113842	110.594175493	714.583	1102.500	947.461	0.5271	0.4528	947.461	0.9667	86.133	us
6	Spectrogram 1	1	110.249863862	110.382291413	142.917	408.333	258.398	0.1324	0.0697	344.531	0.7727	172.266	bm
4	Spectrogram 1	1	110.596824044	110.694820432	612.500	1082.083	861.328	0.0980	0.0697	947.461	0.9333	258.398	bk
7	Spectrogram 1	1	110.639200861	110.972918288	122.500	449.167	258.398	0.3337	0.2380	344.531	0.8036	172.266	bm
5	Spectrogram 1	1	110.739845799	110.832545084	551.250	1143.333	775.195	0.0927	0.0697	947.461	0.9333	258.398	bk
8	Spectrogram 1	1	110.888164656	110.967621186	592.083	1000.417	775.195	0.0795	0.0580	861.328	1.0000	172.266	bk
9	Spectrogram 1	1	111.028537859	111.107994390	551.250	1041.250	775.195	0.0795	0.0522	861.328	0.9231	258.398	bk
10	Spectrogram 1	1	111.184802369	111.272204552	510.417	1041.250	775.195	0.0874	0.0639	861.328	0.9286	258.398	bk
11	Spectrogram 1	1	111.272204552	111.407280654	571.667	857.500	689.062	0.1351	0.0929	775.195	0.9545	172.266	bk
12	Spectrogram 1	1	111.367552389	111.449657470	469.583	1020.833	775.195	0.0821	0.0639	861.328	0.8462	258.398	bk
13	Spectrogram 1	1	111.523816898	111.605921980	428.750	980.000	775.195	0.0821	0.0580	861.328	1.0000	258.398	bk
15	Spectrogram 1	1	111.547653857	111.931693754	122.500	408.333	258.398	0.3840	0.2902	344.531	0.9077	172.266	bm
14	Spectrogram 1	1	111.703918367	111.793969101	490.000	1061.667	775.195	0.0901	0.0639	861.328	0.9333	258.398	bk
16	Spectrogram 1	1	112.000556080	112.162117692	347.083	735.000	516.797	0.1616	0.0929	602.930	0.7778	172.266	bk
17	Spectrogram 1	1	112.236277120	112.437566997	537.805	829.116	689.062	0.2013	0.1509	775.195	0.9118	172.266	bk
18	Spectrogram 1	1	112.501132221	112.736853261	67.226	425.762	258.398	0.2357	0.1858	344.531	0.9231	258.398	bm
