Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	883.324558327	883.855386392	131.023	409.446	258.398	0.5308	0.3541	344.531	0.8000	172.266	bm
2	Spectrogram 1	1	885.730091454	886.059668929	114.645	442.202	258.398	0.3296	0.2206	344.531	0.8214	86.133	bm
3	Spectrogram 1	1	886.055091464	886.778330922	622.358	1064.560	861.328	0.7232	0.6153	947.461	0.9355	258.398	us
4	Spectrogram 1	1	886.741711203	886.860725291	507.713	966.293	775.195	0.1190	0.0697	861.328	0.8947	172.266	bk
5	Spectrogram 1	1	886.911077405	886.988894309	524.091	966.293	775.195	0.0778	0.0580	861.328	0.9167	172.266	bk
6	Spectrogram 1	1	887.034738532	887.151261765	507.713	982.670	775.195	0.1165	0.0813	861.328	0.8421	258.398	bk
7	Spectrogram 1	1	887.206286626	887.309862833	524.091	966.293	775.195	0.1036	0.0639	861.328	0.8750	258.398	bk
8	Spectrogram 1	1	887.377834720	887.481410927	474.957	999.048	689.062	0.1036	0.0639	861.328	0.9412	258.398	bk
9	Spectrogram 1	1	887.549382814	887.665906047	458.580	966.293	689.062	0.1165	0.0813	861.328	0.8947	258.398	bk
10	Spectrogram 1	1	887.727404421	887.837454141	474.957	999.048	775.195	0.1100	0.0871	861.328	0.8333	258.398	bk
11	Spectrogram 1	1	887.921609810	888.038133044	458.580	1015.426	689.062	0.1165	0.0871	861.328	0.8947	258.398	bk
12	Spectrogram 1	1	890.960924155	891.323440882	131.023	425.824	258.398	0.3625	0.2786	344.531	0.8871	172.266	bm
13	Spectrogram 1	1	892.537224566	892.792928329	147.401	425.824	344.531	0.2557	0.1741	344.531	0.8605	86.133	bm
14	Spectrogram 1	1	893.297862341	893.822216893	131.023	458.580	344.531	0.5244	0.4063	430.664	0.8539	258.398	bm
15	Spectrogram 1	1	898.474646578	899.481688862	114.645	376.690	258.398	1.0070	0.6153	344.531	0.7907	172.266	bm
