Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	111.605714497	111.992702970	127.212	424.038	258.398	0.3870	0.2554	344.531	0.7879	172.266	bm
2	Spectrogram 1	1	113.395016039	114.019190996	127.212	530.048	344.531	0.6242	0.3947	430.664	0.8585	172.266	bm
3	Spectrogram 1	1	116.445150993	116.748916139	169.615	508.846	344.531	0.3038	0.1683	430.664	0.7255	172.266	bm
4	Spectrogram 1	1	116.711465641	117.456314423	584.689	1049.442	861.328	0.7448	0.6269	947.461	0.9291	258.398	us
5	Spectrogram 1	1	117.472959088	117.568665915	539.713	989.474	775.195	0.0957	0.0464	861.328	0.7500	172.266	bk
6	Spectrogram 1	1	117.614438745	117.730951403	449.761	974.482	775.195	0.1165	0.0522	861.328	0.7368	258.398	bk
7	Spectrogram 1	1	117.780885400	117.893236892	404.785	989.474	775.195	0.1124	0.0522	861.328	0.7222	258.398	bk
8	Spectrogram 1	1	117.950424547	118.053408161	344.817	1004.466	775.195	0.1030	0.0522	861.328	0.7647	258.398	bk
9	Spectrogram 1	1	118.112255940	118.232893887	389.793	959.490	775.195	0.1206	0.0580	861.328	0.7500	258.398	bk
10	Spectrogram 1	1	118.297626444	118.412379614	389.793	989.474	775.195	0.1148	0.0639	861.328	0.7895	258.398	bk
11	Spectrogram 1	1	118.491824116	118.597750119	374.801	959.490	775.195	0.1059	0.0580	861.328	0.7647	258.398	bk
12	Spectrogram 1	1	118.688964176	118.797832568	419.777	974.482	775.195	0.1089	0.0580	861.328	0.7647	258.398	bk
13	Spectrogram 1	1	118.903758571	119.018511740	389.793	959.490	775.195	0.1148	0.0580	861.328	0.7778	258.398	bk
14	Spectrogram 1	1	119.130322521	119.233306135	389.793	959.490	775.195	0.1030	0.0522	861.328	0.7500	258.398	bk
15	Spectrogram 1	1	119.351001693	119.462812474	389.793	959.490	775.195	0.1118	0.0580	861.328	0.7222	258.398	bk
16	Spectrogram 1	1	119.574623254	119.695261202	434.769	944.497	775.195	0.1206	0.0639	861.328	0.7500	258.398	bk
17	Spectrogram 1	1	122.664131665	123.079008509	149.920	479.745	344.531	0.4149	0.2496	344.531	0.8873	86.133	bm
18	Spectrogram 1	1	125.162219894	125.503537014	149.920	539.713	344.531	0.3413	0.2032	430.664	0.8070	172.266	bm
19	Spectrogram 1	1	126.157313316	126.798132938	164.912	464.753	344.531	0.6408	0.3715	430.664	0.7890	172.266	bm
20	Spectrogram 1	1	128.304475166	128.629046144	164.912	494.737	344.531	0.3246	0.1741	430.664	0.7636	172.266	bm
