Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1442.666759100	1442.890375958	79.876	415.353	258.398	0.2236	0.1335	344.531	0.7632	172.266	bm
2	Spectrogram 1	1	1444.386191429	1444.667223427	79.876	431.328	258.398	0.2810	0.1741	344.531	0.7447	172.266	bm
3	Spectrogram 1	1	1446.431983498	1446.589119668	79.876	431.328	258.398	0.1571	0.1103	344.531	0.8462	172.266	bm
4	Spectrogram 1	1	1446.903392010	1447.365734973	127.801	495.228	344.531	0.4623	0.3425	430.664	0.8861	172.266	bm
5	Spectrogram 1	1	1449.504816859	1449.722390018	159.751	527.179	344.531	0.2176	0.1277	430.664	0.7838	172.266	bm
6	Spectrogram 1	1	1449.749586663	1450.604770054	479.253	1054.357	861.328	0.8552	0.6385	947.461	0.8630	258.398	us
7	Spectrogram 1	1	1450.136383391	1450.269344766	159.751	431.328	258.398	0.1330	0.0755	344.531	0.8636	172.266	bm
8	Spectrogram 1	1	1450.214951476	1450.323738056	367.427	862.656	775.195	0.1088	0.0987	861.328	1.0000	258.398	bk
9	Spectrogram 1	1	1450.420437238	1450.517136420	415.353	958.506	775.195	0.0967	0.0522	861.328	0.8125	258.398	bk
10	Spectrogram 1	1	1450.586638957	1450.677294440	399.378	990.457	775.195	0.0907	0.0522	861.328	0.8571	344.531	bk
11	Spectrogram 1	1	1450.641032247	1450.761906224	63.900	447.303	258.398	0.1209	0.0639	344.531	0.7500	172.266	bm
12	Spectrogram 1	1	1450.704491085	1450.804212116	287.552	990.457	775.195	0.0997	0.0639	861.328	1.0000	258.398	bk
13	Spectrogram 1	1	1450.737731429	1450.870692804	399.378	958.506	689.062	0.1330	0.0871	861.328	0.7273	344.531	bk
14	Spectrogram 1	1	1450.952282739	1451.064091168	335.477	974.482	775.195	0.1118	0.0580	861.328	0.7778	344.531	bk
15	Spectrogram 1	1	1451.115462608	1451.227271037	79.876	431.328	258.398	0.1118	0.0406	344.531	0.6667	172.266	bm
16	Spectrogram 1	1	1451.175899597	1451.278642478	367.427	990.457	689.062	0.1027	0.0580	861.328	0.8235	344.531	bk
17	Spectrogram 1	1	1451.414625702	1451.523412282	367.427	958.506	775.195	0.1088	0.0580	861.328	0.7778	344.531	bk
18	Spectrogram 1	1	1451.502259336	1451.583849271	79.876	479.253	344.531	0.0816	0.0464	430.664	0.7143	172.266	bm
19	Spectrogram 1	1	1451.559674475	1451.653351808	479.253	910.581	689.062	0.0937	0.0522	775.195	0.8667	172.266	bk
20	Spectrogram 1	1	1451.825283040	1451.908617079	95.851	463.278	258.398	0.0833	0.0406	344.531	0.8462	86.133	bm
21	Spectrogram 1	1	1451.885112607	1451.976993726	495.228	894.606	689.062	0.0919	0.0464	775.195	0.8667	172.266	bk
