Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	225.327609264	225.880998867	163.778	491.335	344.531	0.5534	0.4586	430.664	0.9362	258.398	bm
2	Spectrogram 1	1	225.932010225	226.065706284	131.023	474.957	344.531	0.1337	0.0871	430.664	0.8182	172.266	bm
3	Spectrogram 1	1	226.039619248	226.137445634	409.446	851.648	689.062	0.0978	0.0580	775.195	0.8125	344.531	bk
4	Spectrogram 1	1	226.763534499	226.910274076	131.023	507.713	344.531	0.1467	0.1045	430.664	0.8750	258.398	bm
5	Spectrogram 1	1	226.861360884	226.952665510	442.202	884.403	689.062	0.0913	0.0522	775.195	0.8000	258.398	bk
6	Spectrogram 1	1	226.933100233	227.060274534	147.401	458.580	172.266	0.1272	0.1103	430.664	0.9524	258.398	bm
7	Spectrogram 1	1	227.008100461	227.096144208	425.824	851.648	602.930	0.0880	0.0580	775.195	0.8571	344.531	bk
8	Spectrogram 1	1	227.552667339	227.787450663	163.778	491.335	258.398	0.2348	0.1858	344.531	0.9231	172.266	bm
9	Spectrogram 1	1	228.162451806	228.873323538	147.401	474.957	344.531	0.7109	0.4005	430.664	0.7705	258.398	bm
10	Spectrogram 1	1	228.387452492	228.521148552	622.358	982.670	861.328	0.1337	0.0987	947.461	0.9545	258.398	bk
11	Spectrogram 1	1	228.755931876	229.727673969	737.003	1211.960	1033.594	0.9717	0.7837	1119.727	0.9401	172.266	us
12	Spectrogram 1	1	229.724413089	229.792891559	605.980	1179.205	947.461	0.0685	0.0464	1033.594	0.7273	258.398	bk
13	Spectrogram 1	1	229.841804752	229.933109378	442.202	1080.937	775.195	0.0913	0.0522	947.461	0.8667	344.531	bk
14	Spectrogram 1	1	229.965718173	230.076588076	327.557	1064.560	689.062	0.1109	0.0755	861.328	0.9444	344.531	bk
15	Spectrogram 1	1	230.112457750	230.223327654	343.935	999.048	689.062	0.1109	0.0697	861.328	0.8889	344.531	bk
16	Spectrogram 1	1	230.255936449	230.357023713	343.935	982.670	689.062	0.1011	0.0697	861.328	0.9375	430.664	bk
17	Spectrogram 1	1	230.418980424	230.510285050	343.935	1048.182	689.062	0.0913	0.0639	861.328	0.9333	344.531	bk
18	Spectrogram 1	1	230.575502640	230.670068146	376.690	1031.804	689.062	0.0946	0.0580	861.328	0.8667	344.531	bk
19	Spectrogram 1	1	230.738546615	230.842894760	343.935	1064.560	775.195	0.1043	0.0639	947.461	0.8824	430.664	bk
20	Spectrogram 1	1	230.921155868	231.022243132	343.935	1031.804	775.195	0.1011	0.0755	861.328	0.9412	344.531	bk
21	Spectrogram 1	1	231.097243361	231.188547987	458.580	1048.182	775.195	0.0913	0.0580	947.461	0.9286	344.531	bk
22	Spectrogram 1	1	231.142895674	231.286374372	98.267	458.580	344.531	0.1435	0.0987	430.664	0.8333	258.398	bm
