Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1716.288681223	1716.568482619	106.066	530.330	281.250	0.2798	0.1920	375.000	0.8235	187.500	bm
2	Spectrogram 1	1	1716.747150980	1717.276413860	150.000	550.000	375.000	0.5293	0.3680	375.000	0.8265	93.750	bm
3	Spectrogram 1	1	1718.004571708	1718.146157956	100.000	500.000	281.250	0.1416	0.0907	375.000	0.8077	187.500	bm
4	Spectrogram 1	1	1719.278847943	1719.410320887	100.000	500.000	281.250	0.1315	0.0800	375.000	0.7917	187.500	bm
5	Spectrogram 1	1	1720.114881027	1720.425022333	150.000	625.000	375.000	0.3101	0.2080	468.750	0.8070	187.500	bm
7	Spectrogram 1	1	1720.310404894	1721.018336135	575.000	1100.000	843.750	0.7079	0.5707	937.500	0.9466	187.500	us
6	Spectrogram 1	1	1720.640772807	1720.923945303	175.000	525.000	281.250	0.2832	0.2400	375.000	0.9423	187.500	bm
8	Spectrogram 1	1	1721.008222832	1721.126211372	550.000	1000.000	843.750	0.1180	0.0800	937.500	0.8571	281.250	bk
9	Spectrogram 1	1	1721.149809080	1721.257684317	500.000	1075.000	750.000	0.1079	0.0800	937.500	0.8947	281.250	bk
10	Spectrogram 1	1	1721.298137531	1721.432981577	400.000	1050.000	750.000	0.1348	0.1013	937.500	1.0000	375.000	bk
11	Spectrogram 1	1	1721.490290296	1721.604907735	400.000	1050.000	750.000	0.1146	0.0907	937.500	0.9000	375.000	bk
12	Spectrogram 1	1	1721.628505443	1721.807173804	175.000	500.000	281.250	0.1787	0.1120	468.750	0.8438	281.250	bm
13	Spectrogram 1	1	1721.668958657	1721.773462793	425.000	1050.000	750.000	0.1045	0.0907	843.750	1.0000	281.250	bk
14	Spectrogram 1	1	1721.881338030	1721.995955469	400.000	1050.000	750.000	0.1146	0.0960	843.750	0.9048	281.250	bk
15	Spectrogram 1	1	1722.117315110	1722.228561448	425.000	1100.000	750.000	0.1112	0.0907	843.750	0.9000	281.250	bk
16	Spectrogram 1	1	1722.700515609	1722.828617452	150.000	600.000	375.000	0.1281	0.0640	468.750	0.7391	187.500	bm
17	Spectrogram 1	1	1722.842101857	1722.939863790	475.000	950.000	656.250	0.0978	0.0640	750.000	0.8889	187.500	bk
18	Spectrogram 1	1	1723.334282625	1723.573630806	150.000	550.000	375.000	0.2393	0.1707	468.750	0.8409	187.500	bm
