Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	297.791642485	298.221364304	92.647	532.721	344.531	0.4297	0.3193	430.664	0.8904	258.398	bm
2	Spectrogram 1	1	299.114644306	299.720315216	69.485	555.882	344.531	0.6057	0.3483	430.664	0.6893	258.398	bm
3	Spectrogram 1	1	302.004269766	302.197137039	92.647	555.882	258.398	0.1929	0.1393	430.664	0.9091	258.398	bm
4	Spectrogram 1	1	302.200520676	302.295262494	324.265	949.632	689.062	0.0947	0.0580	775.195	0.8750	258.398	bk
5	Spectrogram 1	1	302.494897040	302.755437040	138.971	579.044	344.531	0.2605	0.1625	430.664	0.7727	172.266	bm
6	Spectrogram 1	1	302.680997040	303.553975224	416.912	1204.412	861.328	0.8730	0.7546	947.461	0.9396	430.664	us
7	Spectrogram 1	1	303.002442495	303.120869768	277.941	903.309	689.062	0.1184	0.0813	861.328	0.8000	344.531	bk
8	Spectrogram 1	1	303.550591587	303.699471588	301.103	995.956	689.062	0.1489	0.0929	861.328	0.7917	344.531	bk
9	Spectrogram 1	1	303.669018860	303.773911588	347.426	1019.118	689.062	0.1049	0.0755	861.328	0.8235	344.531	bk
10	Spectrogram 1	1	303.794213406	303.916024315	370.588	1111.765	775.195	0.1218	0.0813	861.328	0.9000	344.531	bk
11	Spectrogram 1	1	303.963395224	304.075055225	324.265	1088.603	775.195	0.1117	0.0697	861.328	0.8889	344.531	bk
12	Spectrogram 1	1	304.135960679	304.247620679	301.103	1065.441	689.062	0.1117	0.0871	861.328	1.0000	430.664	bk
13	Spectrogram 1	1	304.203633407	304.311909771	301.103	1065.441	602.930	0.1083	0.0813	775.195	0.8333	258.398	bk
14	Spectrogram 1	1	304.311909771	304.437104316	370.588	1065.441	689.062	0.1252	0.0929	861.328	0.8571	344.531	bk
15	Spectrogram 1	1	304.481091589	304.616437044	393.750	1065.441	689.062	0.1353	0.0987	861.328	0.9545	344.531	bk
16	Spectrogram 1	1	304.629971589	304.741631589	92.647	486.397	344.531	0.1117	0.0697	430.664	0.8889	258.398	bm
17	Spectrogram 1	1	304.684109771	304.809304317	324.265	1111.765	689.062	0.1252	0.0987	861.328	0.9048	516.797	bk
18	Spectrogram 1	1	304.883744317	305.008938863	301.103	1111.765	689.062	0.1252	0.0871	861.328	0.9048	344.531	bk
19	Spectrogram 1	1	305.100297045	305.222107954	301.103	1019.118	689.062	0.1218	0.0871	861.328	0.9000	344.531	bk
20	Spectrogram 1	1	305.255944318	305.364220682	208.456	1042.279	689.062	0.1083	0.0755	861.328	0.9412	344.531	bk
21	Spectrogram 1	1	305.320233409	305.458962500	393.750	1065.441	689.062	0.1387	0.1103	861.328	0.8261	344.531	bk
22	Spectrogram 1	1	305.557087955	305.699200682	393.750	1134.926	775.195	0.1421	0.0929	861.328	0.8750	344.531	bk
23	Spectrogram 1	1	306.017262501	306.128922501	46.324	509.559	258.398	0.1117	0.0697	430.664	0.8333	344.531	bm
24	Spectrogram 1	1	306.098469774	306.216897047	301.103	949.632	602.930	0.1184	0.0639	775.195	0.7895	258.398	bk
25	Spectrogram 1	1	306.744744321	306.873322503	92.647	509.559	344.531	0.1286	0.0755	344.531	0.8571	86.133	bm
26	Spectrogram 1	1	306.853020684	306.974831594	393.750	880.147	602.930	0.1218	0.0580	775.195	0.7000	258.398	bk
27	Spectrogram 1	1	307.651558868	308.132035232	92.647	532.721	344.531	0.4805	0.2961	430.664	0.7927	172.266	bm
