Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2357.946053443	2358.377349383	122.721	385.695	281.250	0.4313	0.2987	375.000	0.8750	187.500	bm
2	Spectrogram 1	1	2359.286821257	2360.172853134	157.784	508.416	281.250	0.8860	0.4800	375.000	0.7394	93.750	bm
3	Spectrogram 1	1	2362.132436862	2362.521540808	175.316	525.947	375.000	0.3891	0.2507	375.000	0.7500	93.750	bm
4	Spectrogram 1	1	2362.409028823	2363.065348732	613.605	1051.894	843.750	0.6563	0.5387	937.500	0.9180	187.500	us
5	Spectrogram 1	1	2363.102852727	2363.243492707	525.947	1016.831	750.000	0.1406	0.1333	937.500	1.0000	281.250	bk
6	Spectrogram 1	1	2363.271620704	2363.412260684	490.884	1016.831	750.000	0.1406	0.1067	843.750	0.9200	187.500	bk
7	Spectrogram 1	1	2363.449764679	2363.576340661	473.352	981.768	750.000	0.1266	0.0747	843.750	0.8696	187.500	bk
8	Spectrogram 1	1	2363.613844656	2363.749796637	473.352	946.705	750.000	0.1360	0.1120	843.750	0.9600	281.250	bk
9	Spectrogram 1	1	2363.796676631	2363.942004610	455.821	946.705	750.000	0.1453	0.1013	843.750	0.8889	281.250	bk
10	Spectrogram 1	1	2363.998260603	2364.129524584	420.758	946.705	750.000	0.1313	0.1013	843.750	0.9583	281.250	bk
11	Spectrogram 1	1	2364.317044558	2364.452996539	403.226	946.705	750.000	0.1360	0.0907	843.750	0.9167	281.250	bk
