Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	984.591086942	986.498610547	112.150	588.785	375.000	1.9075	0.4800	375.000	0.3193	93.750	bm
2	Spectrogram 1	1	987.580317335	988.659345250	138.778	588.785	375.000	1.0790	0.3573	468.750	0.3781	187.500	bm
3	Spectrogram 1	1	987.778666029	988.707106722	448.598	1135.514	843.750	0.9284	0.7573	937.500	0.9538	187.500	us
4	Spectrogram 1	1	988.694446167	988.854813196	406.542	981.308	750.000	0.1604	0.1493	937.500	0.9655	375.000	bk
5	Spectrogram 1	1	988.821051716	988.977198560	378.505	995.327	750.000	0.1561	0.1333	843.750	0.9310	281.250	bk
6	Spectrogram 1	1	988.968758190	989.129125219	378.505	1037.383	750.000	0.1604	0.1120	843.750	0.8966	281.250	bk
7	Spectrogram 1	1	989.108024294	989.327473912	392.523	1023.364	750.000	0.2194	0.1600	843.750	0.8500	281.250	bk
8	Spectrogram 1	1	989.297932617	989.508941866	350.467	1023.364	750.000	0.2110	0.1120	843.750	0.8158	281.250	bk
9	Spectrogram 1	1	989.496281311	989.690409819	350.467	1009.346	750.000	0.1941	0.0907	937.500	0.7143	375.000	bk
10	Spectrogram 1	1	989.719951114	989.880318143	406.542	1065.421	750.000	0.1604	0.1067	937.500	0.9310	375.000	bk
11	Spectrogram 1	1	989.753712594	990.023804432	84.112	490.654	281.250	0.2701	0.2027	468.750	0.9400	375.000	bm
12	Spectrogram 1	1	989.939400732	990.116648501	364.486	1051.402	750.000	0.1772	0.1227	843.750	0.8125	281.250	bk
13	Spectrogram 1	1	990.192611830	990.390960524	336.449	1079.439	750.000	0.1983	0.1067	843.750	0.8056	281.250	bk
14	Spectrogram 1	1	991.987268918	992.536347257	84.112	420.561	93.750	0.5491	0.4640	281.250	0.9314	187.500	bm
