Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1572.513926598	1572.933687428	141.421	530.330	375.000	0.4198	0.2880	468.750	0.9231	187.500	bm
2	Spectrogram 1	1	1572.595197983	1572.702465765	450.000	950.000	656.250	0.1073	0.0853	750.000	0.9474	187.500	bk
3	Spectrogram 1	1	1572.959908441	1573.162525362	125.000	475.000	375.000	0.2026	0.1600	468.750	0.8649	187.500	bm
4	Spectrogram 1	1	1573.117234521	1573.245955859	500.000	975.000	750.000	0.1287	0.0960	843.750	0.9130	281.250	bk
5	Spectrogram 1	1	1573.624968688	1573.751306297	75.000	425.000	281.250	0.1263	0.0960	375.000	0.8696	281.250	bm
6	Spectrogram 1	1	1573.763224940	1573.865725264	550.000	900.000	750.000	0.1025	0.0747	843.750	1.0000	281.250	bk
7	Spectrogram 1	1	1574.604681094	1574.907414611	100.000	475.000	281.250	0.3027	0.2027	375.000	0.8036	187.500	bm
8	Spectrogram 1	1	1575.486660632	1575.620149427	125.000	475.000	281.250	0.1335	0.0747	375.000	0.8333	187.500	bm
9	Spectrogram 1	1	1575.813231434	1575.963406329	175.000	575.000	375.000	0.1502	0.0800	468.750	0.8214	187.500	bm
14	Spectrogram 1	1	1575.975324971	1576.492594052	636.396	1175.000	937.500	0.5173	0.3467	937.500	0.8854	187.500	us
10	Spectrogram 1	1	1576.001545985	1576.077825296	150.000	575.000	375.000	0.0763	0.0587	468.750	0.9231	187.500	bm
11	Spectrogram 1	1	1576.104046309	1576.206546634	225.000	600.000	281.250	0.1025	0.0640	468.750	0.7778	187.500	bm
15	Spectrogram 1	1	1576.216081548	1576.332884244	548.008	866.206	843.750	0.1168	0.1013	843.750	0.9524	93.750	bk
12	Spectrogram 1	1	1576.483059138	1576.692827245	150.000	500.000	281.250	0.2098	0.1600	375.000	0.9211	187.500	bm
16	Spectrogram 1	1	1576.492594052	1576.587943191	512.652	1078.338	843.750	0.0953	0.0640	937.500	0.8235	187.500	bk
17	Spectrogram 1	1	1576.647536403	1576.730966900	406.586	1096.016	843.750	0.0834	0.0587	937.500	0.8667	281.250	bk
18	Spectrogram 1	1	1576.800095026	1576.897827894	477.297	1060.660	750.000	0.0977	0.0747	843.750	0.9412	281.250	bk
19	Spectrogram 1	1	1576.978874662	1577.078991259	318.198	1060.660	750.000	0.1001	0.0800	843.750	0.9444	281.250	bk
20	Spectrogram 1	1	1577.186259040	1577.295910551	406.586	1025.305	750.000	0.1097	0.0693	843.750	0.8947	281.250	bk
13	Spectrogram 1	1	1577.236317339	1577.503294929	100.000	475.000	281.250	0.2670	0.2240	468.750	0.9592	281.250	bm
21	Spectrogram 1	1	1577.410329518	1577.515213571	388.909	1007.627	750.000	0.1049	0.0693	843.750	0.8947	281.250	bk
22	Spectrogram 1	1	1578.018934775	1578.271767361	123.744	565.685	375.000	0.2528	0.1227	468.750	0.7609	187.500	bm
24	Spectrogram 1	1	1578.575166464	1578.804401343	141.421	530.330	375.000	0.2292	0.0907	468.750	0.6190	187.500	bm
23	Spectrogram 1	1	1578.585279768	1578.838112354	512.652	936.916	750.000	0.2528	0.1920	843.750	0.9574	281.250	bk
25	Spectrogram 1	1	1579.458394965	1579.755051867	141.421	530.330	375.000	0.2967	0.1973	468.750	0.7636	187.500	bm
