Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	317.367462127	317.764483552	136.674	501.136	344.531	0.3970	0.2264	430.664	0.7164	172.266	bm
2	Spectrogram 1	1	317.893816289	317.990063907	68.337	523.915	258.398	0.0962	0.0522	344.531	0.7333	86.133	bm
3	Spectrogram 1	1	317.966002002	318.077288311	432.800	911.157	689.062	0.1113	0.0580	775.195	0.8333	172.266	bk
4	Spectrogram 1	1	319.313468655	319.466863296	91.116	387.242	258.398	0.1534	0.0813	344.531	0.6923	172.266	bm
5	Spectrogram 1	1	320.110519242	320.321060907	91.116	523.915	344.531	0.2105	0.1161	430.664	0.7429	172.266	bm
6	Spectrogram 1	1	320.341172600	320.894138515	569.473	1116.167	861.328	0.5530	0.3947	947.461	0.8947	258.398	us
7	Spectrogram 1	1	320.477287287	320.598514429	113.895	455.579	258.398	0.1212	0.0871	344.531	0.9000	86.133	bm
8	Spectrogram 1	1	320.575119718	320.664444981	410.021	911.157	775.195	0.0893	0.0697	861.328	0.9286	258.398	bk
9	Spectrogram 1	1	320.913279643	320.994097738	432.800	1116.167	775.195	0.0808	0.0580	861.328	0.9231	172.266	bk
10	Spectrogram 1	1	321.053647913	321.145099969	387.242	1093.388	775.195	0.0915	0.0697	861.328	0.9333	258.398	bk
11	Spectrogram 1	1	321.142973177	321.276961072	159.452	478.357	258.398	0.1340	0.0871	344.531	0.8636	86.133	bm
12	Spectrogram 1	1	321.217410896	321.300355783	410.021	1047.831	689.062	0.0829	0.0639	861.328	1.0000	344.531	bk
13	Spectrogram 1	1	321.251665345	321.311820107	341.684	1002.273	689.062	0.0602	0.0464	775.195	0.8889	258.398	bk
14	Spectrogram 1	1	321.403556118	321.478749569	387.242	979.494	689.062	0.0752	0.0522	861.328	0.9167	344.531	bk
15	Spectrogram 1	1	321.588532009	321.680268020	296.126	1047.831	689.062	0.0917	0.0639	861.328	0.9333	344.531	bk
16	Spectrogram 1	1	321.811104625	321.899832898	296.126	956.715	689.062	0.0887	0.0639	861.328	0.9333	344.531	bk
17	Spectrogram 1	1	321.920887065	322.026157897	91.116	501.136	258.398	0.1053	0.0871	344.531	0.9444	86.133	bm
18	Spectrogram 1	1	322.011119207	322.093832003	387.242	1025.052	689.062	0.0827	0.0639	775.195	0.8462	172.266	bk
19	Spectrogram 1	1	322.654775152	322.817193008	91.116	569.473	344.531	0.1624	0.0813	430.664	0.6667	172.266	bm
20	Spectrogram 1	1	322.811768006	322.903220061	455.579	911.157	689.062	0.0915	0.0639	775.195	0.9333	258.398	bk
21	Spectrogram 1	1	322.860684222	322.960643445	113.895	478.357	344.531	0.1000	0.0697	430.664	0.7647	172.266	bm
22	Spectrogram 1	1	322.939375525	323.043588332	410.021	979.494	689.062	0.1042	0.0697	775.195	0.8235	172.266	bk
23	Spectrogram 1	1	324.175041666	324.270747306	91.116	523.915	344.531	0.0957	0.0522	344.531	0.7333	86.133	bm
24	Spectrogram 1	1	324.262240138	324.353692193	478.357	956.715	689.062	0.0915	0.0580	775.195	0.9286	172.266	bk
25	Spectrogram 1	1	325.406454224	325.729726605	68.337	455.579	258.398	0.3233	0.2380	344.531	0.8545	86.133	bm
26	Spectrogram 1	1	326.114675953	326.272058560	113.895	478.357	344.531	0.1574	0.0987	344.531	0.7692	86.133	bm
27	Spectrogram 1	1	327.603430340	327.916068762	91.116	501.136	258.398	0.3126	0.2032	344.531	0.7925	172.266	bm
