Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1232.555355753	1233.124214551	128.205	435.897	281.250	0.5689	0.3733	375.000	0.8381	187.500	bm
2	Spectrogram 1	1	1236.183678774	1236.481815614	217.571	489.535	375.000	0.2981	0.2080	468.750	0.8727	187.500	bm
3	Spectrogram 1	1	1236.437266431	1237.359091833	380.750	1105.988	843.750	0.9218	0.7893	937.500	0.9535	281.250	us
4	Spectrogram 1	1	1237.372799274	1237.482458801	453.274	1015.333	750.000	0.1097	0.0853	843.750	1.0000	281.250	bk
5	Spectrogram 1	1	1237.547569146	1237.657228673	398.881	1033.464	750.000	0.1097	0.0747	843.750	1.0000	281.250	bk
6	Spectrogram 1	1	1237.753180760	1237.859413427	398.881	997.202	750.000	0.1062	0.0747	843.750	1.0000	281.250	bk
7	Spectrogram 1	1	1237.972499814	1238.078732482	453.274	979.071	750.000	0.1062	0.0800	843.750	1.0000	281.250	bk
8	Spectrogram 1	1	1238.154123407	1238.274063515	453.274	924.678	656.250	0.1199	0.1067	843.750	0.9545	281.250	bk
9	Spectrogram 1	1	1238.328893278	1239.089656250	145.048	543.928	375.000	0.7608	0.6560	468.750	0.9577	187.500	bm
10	Spectrogram 1	1	1238.435125946	1238.544785473	489.535	924.678	750.000	0.1097	0.0853	843.750	1.0000	281.250	bk
11	Spectrogram 1	1	1238.592761516	1238.675006162	471.405	852.154	656.250	0.0822	0.0480	750.000	0.7143	187.500	bk
12	Spectrogram 1	1	1238.698994183	1238.801799990	435.143	906.547	656.250	0.1028	0.0640	750.000	0.8333	187.500	bk
13	Spectrogram 1	1	1238.832641732	1238.938874399	435.143	888.416	656.250	0.1062	0.0693	750.000	0.8947	187.500	bk
14	Spectrogram 1	1	1239.000557884	1239.106790551	453.274	888.416	656.250	0.1062	0.0747	750.000	0.8947	187.500	bk
15	Spectrogram 1	1	1239.217397150	1239.450020136	217.571	507.666	375.000	0.2326	0.1600	468.750	0.8333	187.500	bm
