Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	290.017643431	290.355085621	160.781	482.344	344.531	0.3374	0.2090	344.531	0.8070	86.133	bm
2	Spectrogram 1	1	290.980027350	291.500446914	114.844	551.250	344.531	0.5204	0.2554	430.664	0.7528	172.266	bm
3	Spectrogram 1	1	293.890715668	294.178384774	137.812	551.250	344.531	0.2877	0.1741	430.664	0.7708	172.266	bm
4	Spectrogram 1	1	294.170539253	294.826947850	528.281	1102.500	861.328	0.6564	0.5224	947.461	0.8661	172.266	us
5	Spectrogram 1	1	294.824332676	294.894942366	568.448	1023.206	775.195	0.0706	0.0406	947.461	0.8182	258.398	bk
6	Spectrogram 1	1	294.955091361	295.044007266	487.241	974.482	775.195	0.0889	0.0522	861.328	0.9286	172.266	bk
7	Spectrogram 1	1	295.114616956	295.208763209	406.034	1023.206	775.195	0.0941	0.0639	861.328	0.8667	258.398	bk
17	Spectrogram 1	1	295.229684598	295.606269610	113.690	438.517	258.398	0.3766	0.3077	430.664	0.9062	258.398	bm
8	Spectrogram 1	1	295.279372898	295.360443283	422.275	990.723	775.195	0.0811	0.0580	861.328	0.9231	258.398	bk
9	Spectrogram 1	1	295.457204709	295.538275094	422.275	990.723	775.195	0.0811	0.0580	861.328	0.8462	258.398	bk
10	Spectrogram 1	1	295.629806173	295.718722078	422.275	974.482	775.195	0.0889	0.0697	861.328	1.0000	258.398	bk
11	Spectrogram 1	1	295.818098679	295.909629758	438.517	958.240	775.195	0.0915	0.0639	861.328	0.9333	258.398	bk
12	Spectrogram 1	1	296.022082227	296.105767785	389.793	958.240	775.195	0.0837	0.0522	861.328	0.8462	258.398	bk
18	Spectrogram 1	1	296.223450601	296.458816233	113.690	470.999	258.398	0.2354	0.1916	430.664	0.8974	258.398	bm
13	Spectrogram 1	1	296.236526469	296.320212028	438.517	958.240	775.195	0.0837	0.0522	861.328	0.8462	258.398	bk
14	Spectrogram 1	1	296.466661754	296.555577660	389.793	1006.964	775.195	0.0889	0.0755	861.328	1.0000	258.398	bk
15	Spectrogram 1	1	296.696797039	296.788328118	406.034	974.482	775.195	0.0915	0.0580	861.328	0.9333	258.398	bk
16	Spectrogram 1	1	296.937393019	297.031539272	373.551	925.757	775.195	0.0941	0.0639	861.328	0.9333	258.398	bk
19	Spectrogram 1	1	297.604262310	297.748096863	129.931	454.758	344.531	0.1438	0.1045	430.664	0.8333	172.266	bm
20	Spectrogram 1	1	297.742866516	297.844858290	535.965	925.757	689.062	0.1020	0.0580	775.195	0.9412	172.266	bk
21	Spectrogram 1	1	298.378353723	298.519573102	162.414	470.999	258.398	0.1412	0.1045	344.531	0.8696	172.266	bm
22	Spectrogram 1	1	298.472499976	298.569261402	503.482	909.516	689.062	0.0968	0.0522	775.195	0.8750	172.266	bk
23	Spectrogram 1	1	299.126293398	299.243976214	146.172	454.758	344.531	0.1177	0.0697	344.531	0.7895	86.133	bm
24	Spectrogram 1	1	299.238745867	299.332892120	438.517	893.275	689.062	0.0941	0.0580	775.195	0.9333	258.398	bk
25	Spectrogram 1	1	299.277973472	299.944842764	162.414	487.241	344.531	0.6669	0.3773	430.664	0.8070	172.266	bm
