Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3314.613822083	3315.402772122	139.103	452.085	281.250	0.7890	0.5813	375.000	0.8639	187.500	bm
2	Spectrogram 1	1	3314.706639735	3314.845866212	521.636	956.333	750.000	0.1392	0.0853	843.750	0.8800	281.250	bk
3	Spectrogram 1	1	3315.442551115	3316.311059141	173.879	434.697	281.250	0.8685	0.7893	375.000	0.9383	187.500	bm
4	Spectrogram 1	1	3316.039236019	3316.171832664	469.473	938.945	750.000	0.1326	0.0853	843.750	0.8750	281.250	bk
5	Spectrogram 1	1	3316.834815890	3317.610506264	139.103	452.085	281.250	0.7757	0.6560	375.000	0.9444	187.500	bm
6	Spectrogram 1	1	3317.027081025	3317.192826832	486.860	921.557	750.000	0.1657	0.0960	843.750	0.8333	281.250	bk
7	Spectrogram 1	1	3318.008296200	3318.764097078	156.491	469.473	281.250	0.7558	0.6027	375.000	0.8865	187.500	bm
8	Spectrogram 1	1	3318.180671839	3318.319898316	521.636	991.109	750.000	0.1392	0.0960	843.750	0.8400	281.250	bk
9	Spectrogram 1	1	3318.386196639	3319.274594162	591.188	1043.272	843.750	0.8884	0.7040	937.500	0.9697	187.500	us
10	Spectrogram 1	1	3319.334262652	3319.539787452	556.412	956.333	750.000	0.2055	0.1760	937.500	0.9189	375.000	bk
11	Spectrogram 1	1	3319.393931142	3319.798350910	173.879	486.860	375.000	0.4044	0.3093	375.000	0.9733	187.500	bm
12	Spectrogram 1	1	3319.596141026	3319.682328845	556.412	904.169	750.000	0.0862	0.0587	843.750	0.8667	187.500	bk
13	Spectrogram 1	1	3319.698903426	3319.778461413	486.860	886.781	656.250	0.0796	0.0747	843.750	1.0000	281.250	bk
15	Spectrogram 1	1	3319.814925491	3319.877908897	486.860	886.781	656.250	0.0630	0.0480	843.750	0.9091	281.250	bk
14	Spectrogram 1	1	3319.844759736	3320.076803865	121.715	434.697	281.250	0.2320	0.1760	375.000	0.9070	187.500	bm
16	Spectrogram 1	1	3319.917687891	3320.003875710	434.697	852.006	656.250	0.0862	0.0747	843.750	0.9333	375.000	bk
17	Spectrogram 1	1	3320.030395039	3320.100008278	382.533	886.781	750.000	0.0696	0.0480	843.750	0.9167	281.250	bk
18	Spectrogram 1	1	3320.103323194	3320.255809336	139.103	469.473	281.250	0.1525	0.1173	375.000	0.9259	187.500	bm
19	Spectrogram 1	1	3320.143102188	3320.232604923	417.309	869.394	656.250	0.0895	0.0693	843.750	0.8750	375.000	bk
20	Spectrogram 1	1	3320.262439168	3320.375146317	486.860	886.781	656.250	0.1127	0.0907	843.750	0.9500	281.250	bk
21	Spectrogram 1	1	3320.298903246	3320.418240226	156.491	469.473	281.250	0.1193	0.0640	375.000	0.7619	187.500	bm
22	Spectrogram 1	1	3320.388405981	3320.481223633	469.473	938.945	656.250	0.0928	0.0693	843.750	0.9412	281.250	bk
23	Spectrogram 1	1	3320.471278884	3320.696693181	139.103	504.248	281.250	0.2254	0.1813	375.000	0.9024	187.500	bm
24	Spectrogram 1	1	3320.511057878	3320.610505362	417.309	886.781	656.250	0.0994	0.0800	843.750	0.9444	375.000	bk
25	Spectrogram 1	1	3320.643654523	3320.769621336	417.309	938.945	656.250	0.1260	0.0960	843.750	0.9130	281.250	bk
26	Spectrogram 1	1	3320.776251168	3320.971831220	104.327	486.860	281.250	0.1956	0.1653	375.000	0.9444	187.500	bm
27	Spectrogram 1	1	3320.822659994	3320.925422394	434.697	869.394	656.250	0.1028	0.0853	750.000	0.8889	281.250	bk
28	Spectrogram 1	1	3320.975146136	3321.154151607	452.085	886.781	656.250	0.1790	0.1493	750.000	0.9091	187.500	bk
29	Spectrogram 1	1	3321.018240046	3321.286748252	86.939	382.533	93.750	0.2685	0.2400	375.000	0.9400	281.250	bm
30	Spectrogram 1	1	3321.266858756	3321.442549310	469.473	886.781	656.250	0.1757	0.1387	750.000	0.9375	187.500	bk
31	Spectrogram 1	1	3321.392825568	3321.614924949	104.327	417.309	281.250	0.2221	0.1920	375.000	1.0000	187.500	bm
32	Spectrogram 1	1	3321.595035452	3321.850283994	486.860	869.394	656.250	0.2552	0.1760	843.750	0.9130	281.250	bk
33	Spectrogram 1	1	3321.750836511	3321.999455220	69.551	434.697	93.750	0.2486	0.2187	281.250	0.9556	187.500	bm
35	Spectrogram 1	1	3322.052493878	3322.513267220	121.715	434.697	281.250	0.4608	0.3787	375.000	0.8953	187.500	bm
34	Spectrogram 1	1	3322.122107117	3322.317687169	521.636	886.781	750.000	0.1956	0.1440	843.750	0.9167	281.250	bk
36	Spectrogram 1	1	3322.350836330	3322.559676046	469.473	886.781	656.250	0.2088	0.1547	750.000	0.8684	187.500	bk
37	Spectrogram 1	1	3322.625236512	3322.918236471	121.715	452.085	281.250	0.2930	0.2293	375.000	0.8704	187.500	bm
38	Spectrogram 1	1	3322.761188493	3322.939332469	539.024	938.945	656.250	0.1781	0.1227	843.750	0.9091	281.250	bk
39	Spectrogram 1	1	3322.951052467	3323.215924430	139.103	434.697	281.250	0.2649	0.1973	375.000	0.8125	187.500	bm
42	Spectrogram 1	1	3323.290932420	3323.853492342	156.491	486.860	281.250	0.5626	0.4853	375.000	0.9231	187.500	bm
40	Spectrogram 1	1	3323.403444404	3323.522988387	504.248	938.945	656.250	0.1195	0.0853	843.750	0.9048	281.250	bk
41	Spectrogram 1	1	3323.541740385	3323.710508361	486.860	973.721	656.250	0.1688	0.1227	750.000	0.8667	187.500	bk
43	Spectrogram 1	1	3324.132428303	3324.329324275	434.697	938.945	750.000	0.1969	0.1600	843.750	0.9444	281.250	bk
44	Spectrogram 1	1	3324.852036203	3325.414596125	86.939	556.412	93.750	0.5626	0.5013	281.250	0.9524	187.500	bm
