Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	597.516587293	597.969733202	147.401	425.824	344.531	0.4531	0.2961	344.531	0.8571	86.133	bm
2	Spectrogram 1	1	599.402048727	599.905569869	98.267	458.580	258.398	0.5035	0.3657	344.531	0.8372	172.266	bm
3	Spectrogram 1	1	600.006274097	600.180217765	147.401	425.824	258.398	0.1739	0.1277	344.531	0.8621	86.133	bm
4	Spectrogram 1	1	600.358738897	600.908034688	131.023	442.202	344.531	0.5493	0.3831	430.664	0.8172	172.266	bm
5	Spectrogram 1	1	601.858601417	602.140199232	114.645	524.091	344.531	0.2816	0.1800	344.531	0.7708	86.133	bm
6	Spectrogram 1	1	602.101358154	602.832865121	589.602	1048.182	861.328	0.7315	0.5108	947.461	0.9120	172.266	us
7	Spectrogram 1	1	602.700158105	602.797260800	524.091	1064.560	861.328	0.0971	0.0522	947.461	0.7500	258.398	bk
8	Spectrogram 1	1	602.810207826	602.917020790	524.091	966.293	775.195	0.1068	0.0639	861.328	0.8824	172.266	bk
9	Spectrogram 1	1	602.959098624	603.056201319	474.957	1015.426	775.195	0.0971	0.0639	861.328	0.9333	258.398	bk
10	Spectrogram 1	1	603.104752666	603.208328874	507.713	933.537	689.062	0.1036	0.0580	861.328	0.8824	258.398	bk
11	Spectrogram 1	1	603.260116978	603.370166699	458.580	999.048	689.062	0.1100	0.0580	861.328	0.8889	258.398	bk
12	Spectrogram 1	1	603.434901828	603.548188306	491.335	1048.182	775.195	0.1133	0.0522	861.328	0.7778	258.398	bk
13	Spectrogram 1	1	603.606449922	603.719736400	442.202	1015.426	689.062	0.1133	0.0580	861.328	0.7895	258.398	bk
14	Spectrogram 1	1	603.787708286	603.897758007	409.446	966.293	689.062	0.1100	0.0580	861.328	0.7778	258.398	bk
15	Spectrogram 1	1	603.972203406	604.079016370	393.068	966.293	689.062	0.1068	0.0522	861.328	0.7778	258.398	bk
16	Spectrogram 1	1	607.361087452	607.749498230	114.645	491.335	344.531	0.3884	0.3019	430.664	0.9242	172.266	bm
17	Spectrogram 1	1	609.668894829	609.924598592	147.401	524.091	344.531	0.2557	0.1974	430.664	0.9318	172.266	bm
