Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3169.964858645	3170.875200781	159.836	442.623	281.250	0.9103	0.5760	375.000	0.6882	187.500	bm
2	Spectrogram 1	1	3171.335301499	3171.562065425	159.836	479.508	281.250	0.2268	0.1600	375.000	0.8780	187.500	bm
3	Spectrogram 1	1	3172.078035517	3172.209492865	184.426	454.918	281.250	0.1315	0.0693	375.000	0.7917	187.500	bm
4	Spectrogram 1	1	3172.513622540	3173.333944965	135.246	516.393	281.250	0.8203	0.6080	375.000	0.7778	187.500	bm
5	Spectrogram 1	1	3172.643758676	3173.557035482	504.098	1143.443	937.500	0.9133	0.7253	1031.250	0.8941	375.000	us
7	Spectrogram 1	1	3173.577950218	3173.703438634	467.213	1032.787	656.250	0.1255	0.1120	937.500	0.9130	468.750	bk
8	Spectrogram 1	1	3173.711393068	3173.819845380	467.213	959.016	656.250	0.1085	0.0960	843.750	0.9000	281.250	bk
6	Spectrogram 1	1	3173.782449859	3173.975330203	147.541	491.803	281.250	0.1929	0.1280	375.000	0.8857	187.500	bm
9	Spectrogram 1	1	3173.832991115	3173.967734897	516.393	971.311	656.250	0.1347	0.1013	843.750	0.9583	281.250	bk
10	Spectrogram 1	1	3174.003885667	3174.092619377	454.918	897.541	656.250	0.0887	0.0800	843.750	1.0000	375.000	bk
11	Spectrogram 1	1	3174.115624413	3174.204358123	430.328	885.246	656.250	0.0887	0.0693	843.750	0.8750	281.250	bk
12	Spectrogram 1	1	3174.233936027	3174.325956170	454.918	946.721	750.000	0.0920	0.0800	843.750	0.9412	375.000	bk
13	Spectrogram 1	1	3174.348961206	3174.447554218	479.508	848.361	656.250	0.0986	0.0853	843.750	0.9412	281.250	bk
15	Spectrogram 1	1	3174.394971278	3174.523142193	184.426	430.328	281.250	0.1282	0.0640	375.000	0.7391	187.500	bm
14	Spectrogram 1	1	3174.486991422	3174.579011566	467.213	872.951	656.250	0.0920	0.0747	843.750	1.0000	375.000	bk
16	Spectrogram 1	1	3174.996388646	3175.134418862	184.426	454.918	281.250	0.1380	0.0800	375.000	0.8400	187.500	bm
17	Spectrogram 1	1	3175.702971893	3175.817997072	184.426	418.033	281.250	0.1150	0.0587	375.000	0.7500	187.500	bm
