Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	107.394275109	108.118357251	124.734	389.793	258.398	0.7241	0.4702	344.531	0.8790	172.266	bm
2	Spectrogram 1	1	108.749721559	109.080856685	93.550	405.384	258.398	0.3311	0.2322	344.531	0.8750	172.266	bm
3	Spectrogram 1	1	109.244216680	109.756372342	140.325	452.159	258.398	0.5122	0.3077	344.531	0.8161	86.133	bm
4	Spectrogram 1	1	110.736532316	111.129479332	109.142	436.568	258.398	0.3929	0.2728	344.531	0.8030	172.266	bm
5	Spectrogram 1	1	111.716692289	112.069903090	171.509	452.159	344.531	0.3532	0.1800	344.531	0.8000	86.133	bm
6	Spectrogram 1	1	112.016921470	112.626210102	732.810	1029.052	861.328	0.6093	0.5050	947.461	0.9904	86.133	us
15	Spectrogram 1	1	112.436359297	112.608549562	109.142	436.568	258.398	0.1722	0.1103	344.531	0.7931	172.266	bm
7	Spectrogram 1	1	112.635040372	112.741003613	608.076	1029.052	861.328	0.1060	0.0871	947.461	0.9412	172.266	bk
8	Spectrogram 1	1	112.749833883	112.846966853	514.526	997.869	775.195	0.0971	0.0813	947.461	0.8750	258.398	bk
9	Spectrogram 1	1	112.877872798	112.997081444	514.526	997.869	775.195	0.1192	0.1045	861.328	0.9500	258.398	bk
16	Spectrogram 1	1	113.010326849	113.332631705	124.734	389.793	258.398	0.3223	0.2728	344.531	0.9273	172.266	bm
10	Spectrogram 1	1	113.032402524	113.142780899	514.526	982.277	775.195	0.1104	0.0929	861.328	0.9444	258.398	bk
11	Spectrogram 1	1	113.191347384	113.310556030	483.343	1029.052	775.195	0.1192	0.0813	861.328	0.9500	258.398	bk
12	Spectrogram 1	1	113.345877110	113.487161430	452.159	997.869	775.195	0.1413	0.1219	861.328	0.9565	258.398	bk
13	Spectrogram 1	1	113.535727915	113.681427371	436.568	1029.052	775.195	0.1457	0.1161	861.328	0.9167	344.531	bk
14	Spectrogram 1	1	113.849202502	114.149431683	124.734	436.568	258.398	0.3002	0.2322	344.531	0.8235	172.266	bm
17	Spectrogram 1	1	114.471736539	114.851438150	155.917	405.384	258.398	0.3797	0.2612	344.531	0.8125	172.266	bm
