Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3107.717821544	3108.528534730	108.108	486.486	375.000	0.8107	0.5707	375.000	0.7815	93.750	bm
2	Spectrogram 1	1	3107.985289647	3108.056227050	535.108	821.773	656.250	0.0709	0.0533	750.000	0.9167	187.500	bk
3	Spectrogram 1	1	3109.181091596	3109.319588432	133.777	401.331	281.250	0.1385	0.1067	375.000	0.9200	187.500	bm
4	Spectrogram 1	1	3109.299320603	3109.390525836	535.108	917.328	750.000	0.0912	0.0533	843.750	0.8750	187.500	bk
5	Spectrogram 1	1	3110.576193871	3110.758604338	152.888	420.442	281.250	0.1824	0.1227	375.000	0.8788	187.500	bm
6	Spectrogram 1	1	3110.849809571	3111.261922108	191.110	515.997	375.000	0.4121	0.2987	468.750	0.8158	187.500	bm
7	Spectrogram 1	1	3111.063184645	3111.636445437	611.552	1108.438	843.750	0.5733	0.4480	937.500	0.9717	281.250	us
9	Spectrogram 1	1	3111.304431895	3111.431026987	133.777	458.664	281.250	0.1266	0.0960	375.000	0.8696	187.500	bm
8	Spectrogram 1	1	3111.399975360	3111.490741652	477.775	821.773	750.000	0.0908	0.0747	750.000	0.9375	187.500	bk
12	Spectrogram 1	1	3111.638834024	3111.720045969	573.330	1051.105	843.750	0.0812	0.0693	937.500	0.9286	281.250	bk
13	Spectrogram 1	1	3111.748709009	3111.815589434	554.219	1051.105	750.000	0.0669	0.0640	937.500	1.0000	281.250	bk
10	Spectrogram 1	1	3111.817978021	3111.918298659	133.777	496.886	281.250	0.1003	0.0853	468.750	1.0000	281.250	bm
14	Spectrogram 1	1	3111.834698127	3111.887247033	496.886	1070.216	843.750	0.0525	0.0373	937.500	0.8750	375.000	bk
15	Spectrogram 1	1	3111.911132900	3111.999510605	496.886	993.772	750.000	0.0884	0.0747	937.500	0.9333	375.000	bk
16	Spectrogram 1	1	3112.032950818	3112.128494283	496.886	1031.994	750.000	0.0955	0.0800	937.500	0.9412	375.000	bk
17	Spectrogram 1	1	3112.140437216	3112.216871988	439.553	955.550	750.000	0.0764	0.0587	843.750	0.9231	281.250	bk
18	Spectrogram 1	1	3112.228814922	3112.310026867	477.775	993.772	750.000	0.0812	0.0693	843.750	0.9333	281.250	bk
19	Spectrogram 1	1	3112.364964360	3112.431844785	458.664	1012.883	656.250	0.0669	0.0533	843.750	0.9091	281.250	bk
20	Spectrogram 1	1	3112.441399132	3112.527388251	401.331	936.439	656.250	0.0860	0.0587	843.750	0.8667	375.000	bk
21	Spectrogram 1	1	3112.625320302	3112.735195288	477.775	993.772	750.000	0.1099	0.0640	843.750	0.8947	281.250	bk
11	Spectrogram 1	1	3112.771024087	3112.866567552	114.666	458.664	281.250	0.0955	0.0587	375.000	0.8235	187.500	bm
22	Spectrogram 1	1	3112.809241473	3112.902396352	458.664	1070.216	750.000	0.0932	0.0853	843.750	1.0000	281.250	bk
23	Spectrogram 1	1	3112.928670805	3113.005105577	515.997	993.772	750.000	0.0764	0.0587	843.750	0.9231	281.250	bk
24	Spectrogram 1	1	3113.319106818	3113.464359597	171.999	535.108	375.000	0.1453	0.0907	468.750	0.6923	187.500	bm
25	Spectrogram 1	1	3113.457603654	3113.515029171	515.997	917.328	656.250	0.0574	0.0480	843.750	1.0000	281.250	bk
26	Spectrogram 1	1	3113.511651200	3113.579210632	496.886	898.217	750.000	0.0676	0.0480	843.750	0.7500	281.250	bk
27	Spectrogram 1	1	3113.734597326	3113.842692417	171.999	515.997	375.000	0.1081	0.0800	468.750	0.8947	187.500	bm
28	Spectrogram 1	1	3114.038614771	3114.318986414	133.777	496.886	375.000	0.2804	0.2080	468.750	0.8235	187.500	bm
