Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1653.895909447	1654.514167614	196.088	445.656	281.250	0.6183	0.5387	375.000	0.9304	93.750	bm
2	Spectrogram 1	1	1654.225730535	1654.304794016	516.960	873.485	656.250	0.0791	0.0693	843.750	1.0000	281.250	bk
3	Spectrogram 1	1	1656.658095276	1656.890634927	160.436	481.308	281.250	0.2325	0.1760	375.000	0.9048	187.500	bm
4	Spectrogram 1	1	1656.837150807	1657.555698326	677.396	1105.226	937.500	0.7185	0.6400	1031.250	0.9776	281.250	us
5	Spectrogram 1	1	1657.590579274	1657.664991962	606.092	1051.747	750.000	0.0744	0.0480	937.500	0.8462	281.250	bk
6	Spectrogram 1	1	1657.694249141	1657.756732680	570.439	1033.921	750.000	0.0625	0.0587	1031.250	1.0000	375.000	bk
7	Spectrogram 1	1	1657.796195967	1657.858679505	499.134	1051.747	656.250	0.0625	0.0587	1031.250	1.0000	468.750	bk
8	Spectrogram 1	1	1657.896498489	1657.957337723	516.960	1051.747	656.250	0.0608	0.0587	1031.250	1.0000	468.750	bk
9	Spectrogram 1	1	1658.005022529	1658.067506067	463.482	998.268	656.250	0.0625	0.0587	937.500	1.0000	468.750	bk
10	Spectrogram 1	1	1658.116835176	1658.174385803	410.003	1069.573	562.500	0.0576	0.0480	937.500	1.0000	468.750	bk
11	Spectrogram 1	1	1658.227003519	1658.281265539	463.482	1069.573	656.250	0.0543	0.0427	1031.250	0.8889	562.500	bk
12	Spectrogram 1	1	1658.370057936	1658.437474385	499.134	998.268	656.250	0.0674	0.0587	937.500	0.9167	375.000	bk
13	Spectrogram 1	1	1658.473649065	1658.519689567	499.134	998.268	656.250	0.0460	0.0373	937.500	1.0000	375.000	bk
14	Spectrogram 1	1	1658.554219943	1658.605193356	427.829	944.790	656.250	0.0510	0.0373	843.750	0.8889	375.000	bk
15	Spectrogram 1	1	1658.675898412	1658.736737646	499.134	944.790	656.250	0.0608	0.0533	937.500	1.0000	375.000	bk
16	Spectrogram 1	1	1658.777845237	1658.848550294	463.482	980.442	656.250	0.0707	0.0693	843.750	1.0000	375.000	bk
17	Spectrogram 1	1	1659.529291999	1659.766071722	142.610	552.613	281.250	0.2368	0.2133	468.750	0.9318	281.250	bm
