Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	270.918789203	271.394365788	135.553	474.436	258.398	0.4756	0.2728	344.531	0.8642	86.133	bm
2	Spectrogram 1	1	274.933753068	275.497738121	67.777	609.990	344.531	0.5640	0.2612	344.531	0.8021	86.133	bm
3	Spectrogram 1	1	277.674415570	277.957932380	90.369	519.621	344.531	0.2835	0.1625	430.664	0.7292	172.266	bm
4	Spectrogram 1	1	277.948786677	278.473140348	447.303	1150.208	947.461	0.5244	0.4122	947.461	0.9101	86.133	us
5	Spectrogram 1	1	278.531619172	278.611378703	406.660	1084.426	775.195	0.0798	0.0580	861.328	0.9231	258.398	bk
6	Spectrogram 1	1	278.693293897	278.768742102	384.068	1016.650	689.062	0.0754	0.0580	861.328	0.9167	258.398	bk
7	Spectrogram 1	1	278.852812959	278.936883816	406.660	1039.242	689.062	0.0841	0.0522	861.328	0.8571	258.398	bk
8	Spectrogram 1	1	278.943350805	279.096402878	90.369	451.844	258.398	0.1531	0.1045	344.531	0.8400	172.266	bm
9	Spectrogram 1	1	279.025265999	279.122270834	361.475	1039.242	689.062	0.0970	0.0755	861.328	1.0000	258.398	bk
10	Spectrogram 1	1	279.225742659	279.299035201	384.068	971.465	689.062	0.0733	0.0522	861.328	0.9167	258.398	bk
11	Spectrogram 1	1	279.417596666	279.503823186	384.068	1016.650	689.062	0.0862	0.0464	775.195	0.8462	172.266	bk
12	Spectrogram 1	1	279.622384651	279.704299845	361.475	1016.650	689.062	0.0819	0.0406	861.328	0.8462	258.398	bk
14	Spectrogram 1	1	279.820705648	280.003937003	180.738	406.660	344.531	0.1832	0.1567	344.531	0.9355	86.133	bm
13	Spectrogram 1	1	279.835795289	279.924177472	429.252	994.057	689.062	0.0884	0.0639	861.328	1.0000	258.398	bk
15	Spectrogram 1	1	280.059984241	280.144055098	451.844	971.465	689.062	0.0841	0.0580	775.195	0.8571	172.266	bk
16	Spectrogram 1	1	280.326669604	280.415078072	429.252	926.281	689.062	0.0884	0.0639	775.195	0.9286	172.266	bk
17	Spectrogram 1	1	280.847974707	281.000403100	45.184	474.436	258.398	0.1524	0.1219	344.531	0.9600	258.398	bm
18	Spectrogram 1	1	280.994305964	281.079665864	429.252	971.465	689.062	0.0854	0.0522	775.195	0.8571	258.398	bk
19	Spectrogram 1	1	281.314405589	281.475979685	135.553	474.436	258.398	0.1616	0.1335	344.531	0.9259	172.266	bm
20	Spectrogram 1	1	281.579630992	281.680233731	135.553	497.029	258.398	0.1006	0.0755	344.531	0.8750	86.133	bm
21	Spectrogram 1	1	281.668039460	281.762545064	361.475	926.281	689.062	0.0945	0.0522	775.195	0.7500	172.266	bk
22	Spectrogram 1	1	281.850953531	281.954604838	474.436	858.504	689.062	0.1037	0.0755	775.195	0.8824	172.266	bk
23	Spectrogram 1	1	282.131421774	282.792960999	112.961	474.436	344.531	0.6615	0.2670	344.531	0.7080	86.133	bm
