Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	811.175330279	811.873963701	111.139	511.240	344.531	0.6986	0.4760	430.664	0.8908	172.266	bm
2	Spectrogram 1	1	812.622499511	812.745592066	133.367	511.240	344.531	0.1231	0.0580	344.531	0.7143	86.133	bm
3	Spectrogram 1	1	812.725631111	812.848723666	377.873	911.341	602.930	0.1231	0.0639	775.195	0.8000	344.531	bk
4	Spectrogram 1	1	813.467513269	813.597259476	111.139	533.468	344.531	0.1297	0.0813	430.664	0.8571	258.398	bm
5	Spectrogram 1	1	813.544030263	813.657142340	377.873	1000.252	602.930	0.1131	0.0639	775.195	0.8421	258.398	bk
7	Spectrogram 1	1	814.265951466	814.365756240	355.645	866.885	430.664	0.0998	0.0755	775.195	1.0000	344.531	bk
6	Spectrogram 1	1	814.272605117	814.542078009	111.139	533.468	344.531	0.2695	0.1451	430.664	0.6667	172.266	bm
8	Spectrogram 1	1	814.438946408	815.307247947	511.240	1111.391	861.328	0.8683	0.7198	947.461	0.9396	172.266	us
9	Spectrogram 1	1	814.725053429	814.791589945	422.329	933.569	861.328	0.0665	0.0580	861.328	1.0000	258.398	bk
10	Spectrogram 1	1	815.031121404	815.120945701	111.139	622.379	344.531	0.0898	0.0406	430.664	0.7333	172.266	bm
11	Spectrogram 1	1	815.124272527	815.210769998	466.784	978.024	861.328	0.0865	0.0813	947.461	1.0000	344.531	bk
12	Spectrogram 1	1	815.313901599	815.400399070	444.556	1066.935	775.195	0.0865	0.0580	861.328	0.8571	172.266	bk
13	Spectrogram 1	1	815.430340502	815.500203845	400.101	1111.391	775.195	0.0699	0.0522	861.328	1.0000	258.398	bk
14	Spectrogram 1	1	815.503530670	815.616642748	88.911	466.784	344.531	0.1131	0.0580	344.531	0.7222	86.133	bm
15	Spectrogram 1	1	815.563413535	815.673198787	355.645	1000.252	689.062	0.1098	0.0871	861.328	1.0000	344.531	bk
16	Spectrogram 1	1	815.706467045	815.809598646	400.101	1044.708	775.195	0.1031	0.0639	861.328	0.8125	344.531	bk
17	Spectrogram 1	1	815.856174207	815.972613111	422.329	1044.708	775.195	0.1164	0.0697	861.328	0.9000	258.398	bk
19	Spectrogram 1	1	816.035822802	816.128973925	111.139	555.696	344.531	0.0932	0.0580	430.664	0.8667	172.266	bm
18	Spectrogram 1	1	816.055783757	816.162242183	466.784	1111.391	775.195	0.1065	0.0755	861.328	0.8824	344.531	bk
20	Spectrogram 1	1	816.222125048	816.365178558	422.329	1044.708	775.195	0.1431	0.0755	861.328	0.8261	344.531	bk
21	Spectrogram 1	1	816.451676029	816.568114933	400.101	1044.708	775.195	0.1164	0.0755	861.328	0.8421	344.531	bk
22	Spectrogram 1	1	816.618017320	816.691207488	155.595	555.696	344.531	0.0732	0.0464	430.664	0.9091	172.266	bm
23	Spectrogram 1	1	816.654612404	816.794339089	377.873	1066.935	775.195	0.1397	0.0871	861.328	0.8696	344.531	bk
24	Spectrogram 1	1	816.894143863	817.010582767	333.417	1089.163	775.195	0.1164	0.0697	861.328	0.7895	344.531	bk
25	Spectrogram 1	1	817.313323916	817.416455517	133.367	555.696	344.531	0.1031	0.0522	430.664	0.7647	172.266	bm
26	Spectrogram 1	1	817.416455517	817.512933466	377.873	1044.708	602.930	0.0965	0.0697	775.195	0.8750	258.398	bk
27	Spectrogram 1	1	818.021937816	818.135049894	111.139	489.012	344.531	0.1131	0.0580	344.531	0.7222	172.266	bm
28	Spectrogram 1	1	818.111762113	818.201586410	377.873	933.569	602.930	0.0898	0.0580	775.195	0.9333	258.398	bk
29	Spectrogram 1	1	818.417830089	818.577517728	155.595	577.923	344.531	0.1597	0.0639	430.664	0.6154	172.266	bm
30	Spectrogram 1	1	818.497673908	818.630746941	511.240	978.024	602.930	0.1331	0.0639	775.195	0.8571	258.398	bk
31	Spectrogram 1	1	818.657361548	818.777127277	444.556	866.885	602.930	0.1198	0.0871	775.195	0.8000	258.398	bk
32	Spectrogram 1	1	819.206287808	819.362648621	66.683	577.923	344.531	0.1564	0.0871	430.664	0.7692	344.531	bm
33	Spectrogram 1	1	819.299438931	819.395916880	333.417	911.341	602.930	0.0965	0.0697	775.195	0.9333	430.664	bk
34	Spectrogram 1	1	819.365975447	819.452472919	333.417	933.569	602.930	0.0865	0.0639	775.195	0.7857	430.664	bk
35	Spectrogram 1	1	819.901594404	820.051301566	111.139	555.696	344.531	0.1497	0.0580	430.664	0.6800	172.266	bm
36	Spectrogram 1	1	819.994745527	820.127818560	422.329	933.569	602.930	0.1331	0.0929	775.195	0.9091	344.531	bk
37	Spectrogram 1	1	820.799837376	821.268919816	88.911	555.696	344.531	0.4691	0.2961	430.664	0.7750	172.266	bm
