Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	792.102217204	792.889713375	106.831	512.791	344.531	0.7875	0.4063	430.664	0.7630	172.266	bm
2	Spectrogram 1	1	793.096712368	793.231711712	427.326	982.849	775.195	0.1350	0.0639	861.328	0.7273	258.398	bk
3	Spectrogram 1	1	793.780709042	794.329706372	128.198	491.424	258.398	0.5490	0.2844	344.531	0.7097	86.133	bm
4	Spectrogram 1	1	794.824703965	795.004703090	534.157	961.483	775.195	0.1800	0.0929	861.328	0.7667	172.266	bk
5	Spectrogram 1	1	795.513200617	796.012698188	106.831	576.890	258.398	0.4995	0.2786	344.531	0.7059	86.133	bm
6	Spectrogram 1	1	796.089144562	796.512345913	170.930	491.424	344.531	0.4232	0.1045	430.664	0.3611	172.266	bm
7	Spectrogram 1	1	796.299154255	796.722355605	683.721	1175.145	947.461	0.4232	0.2380	1033.594	0.9167	344.531	us
8	Spectrogram 1	1	796.458196022	796.552695563	491.424	897.384	775.195	0.0945	0.0697	861.328	1.0000	172.266	bk
9	Spectrogram 1	1	796.759694556	796.842944151	427.326	1111.047	775.195	0.0832	0.0522	861.328	0.7692	258.398	bk
10	Spectrogram 1	1	796.802444348	797.198442422	128.198	448.692	258.398	0.3960	0.3077	344.531	0.8955	86.133	bm
11	Spectrogram 1	1	796.932943713	797.022943276	405.959	1046.948	775.195	0.0900	0.0522	861.328	0.7857	258.398	bk
12	Spectrogram 1	1	797.101692893	797.214192346	407.923	997.144	775.195	0.1125	0.0580	861.328	0.7778	258.398	bk
13	Spectrogram 1	1	797.290691974	797.407691405	362.598	1027.360	775.195	0.1170	0.0580	861.328	0.7368	258.398	bk
14	Spectrogram 1	1	797.486441022	797.607940431	332.381	1042.469	775.195	0.1215	0.0580	861.328	0.7500	258.398	bk
15	Spectrogram 1	1	797.713689917	797.819439403	392.814	1042.469	775.195	0.1057	0.0580	861.328	0.7647	344.531	bk
16	Spectrogram 1	1	797.850939249	797.988188582	619.438	997.144	775.195	0.1372	0.0987	861.328	0.9545	172.266	bk
17	Spectrogram 1	1	797.967938681	798.060188232	362.598	1012.252	775.195	0.0922	0.0639	861.328	0.7333	258.398	bk
18	Spectrogram 1	1	798.136687860	798.312187007	135.974	468.355	344.531	0.1755	0.0929	344.531	0.7241	86.133	bm
19	Spectrogram 1	1	798.332436908	798.521435989	135.974	483.464	258.398	0.1890	0.1277	344.531	0.8065	86.133	bm
20	Spectrogram 1	1	798.793684665	799.693914265	90.649	513.680	344.531	0.9002	0.6502	430.664	0.8312	172.266	bm
21	Spectrogram 1	1	798.918156116	799.219654649	589.221	936.711	775.195	0.3015	0.1451	861.328	0.6078	172.266	bk
