Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	616.161897345	616.622497875	118.119	472.476	258.398	0.4606	0.2554	344.531	0.7436	86.133	bm
2	Spectrogram 1	1	618.861676358	619.678303729	99.864	559.239	344.531	0.8166	0.3425	344.531	0.6000	86.133	bm
3	Spectrogram 1	1	621.731028268	622.025549615	119.837	579.212	344.531	0.2945	0.1335	430.664	0.6600	172.266	bm
4	Spectrogram 1	1	621.980925168	622.833252096	479.348	1158.424	861.328	0.8523	0.6850	947.461	0.8836	172.266	us
5	Spectrogram 1	1	622.835068727	622.945508597	390.812	1007.882	775.195	0.1104	0.0580	861.328	0.7778	258.398	bk
6	Spectrogram 1	1	622.989684545	623.109590691	390.812	987.313	689.062	0.1199	0.0639	861.328	0.8000	258.398	bk
7	Spectrogram 1	1	623.172699188	623.273672784	431.950	1049.021	775.195	0.1010	0.0580	861.328	0.8125	258.398	bk
8	Spectrogram 1	1	623.349402981	623.459842851	349.674	987.313	689.062	0.1104	0.0639	861.328	0.7778	258.398	bk
9	Spectrogram 1	1	623.522951349	623.642857494	370.243	1007.882	775.195	0.1199	0.0639	861.328	0.8000	258.398	bk
10	Spectrogram 1	1	623.724898541	623.832182986	390.812	987.313	689.062	0.1073	0.0580	861.328	0.8235	258.398	bk
11	Spectrogram 1	1	623.926845733	624.034130178	349.674	1007.882	689.062	0.1073	0.0580	861.328	0.8235	258.398	bk
12	Spectrogram 1	1	624.135103774	624.251854494	370.243	987.313	689.062	0.1168	0.0639	861.328	0.7895	258.398	bk
13	Spectrogram 1	1	624.371760640	624.482200510	370.243	1007.882	689.062	0.1104	0.0580	775.195	0.7778	172.266	bk
14	Spectrogram 1	1	624.605262080	624.703080251	431.950	966.744	689.062	0.0978	0.0522	775.195	0.8000	172.266	bk
15	Spectrogram 1	1	624.633660904	624.725168225	102.845	473.088	258.398	0.0915	0.0639	430.664	0.8667	258.398	bm
16	Spectrogram 1	1	624.841918946	624.955514241	411.381	1049.021	689.062	0.1136	0.0639	861.328	0.7895	258.398	bk
17	Spectrogram 1	1	625.283678428	625.394118298	82.276	473.088	258.398	0.1104	0.0697	344.531	0.7222	258.398	bm
18	Spectrogram 1	1	626.188003150	626.375425825	143.983	493.657	258.398	0.1874	0.0929	344.531	0.7419	172.266	bm
19	Spectrogram 1	1	626.313882358	626.402234255	431.950	925.606	689.062	0.0884	0.0406	775.195	0.7857	258.398	bk
20	Spectrogram 1	1	626.944967333	627.086961452	123.414	534.795	258.398	0.1420	0.0697	344.531	0.6957	86.133	bm
21	Spectrogram 1	1	627.045940929	627.137448250	411.381	905.037	689.062	0.0915	0.0580	775.195	0.8667	258.398	bk
22	Spectrogram 1	1	627.897905644	628.027278064	102.845	473.088	258.398	0.1294	0.0871	344.531	0.8095	172.266	bm
23	Spectrogram 1	1	627.983102116	628.077764862	349.674	905.037	689.062	0.0947	0.0522	775.195	0.8125	258.398	bk
24	Spectrogram 1	1	628.030433489	628.585788266	123.414	514.226	344.531	0.5554	0.3367	344.531	0.7979	86.133	bm
