Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3088.482300713	3089.074670197	135.135	540.541	281.250	0.5924	0.4160	375.000	0.8364	93.750	bm
2	Spectrogram 1	1	3090.260464266	3090.473276477	108.108	432.432	281.250	0.2128	0.1493	375.000	0.9231	187.500	bm
3	Spectrogram 1	1	3091.409904891	3091.538888569	114.666	439.553	281.250	0.1290	0.1013	375.000	0.9130	187.500	bm
4	Spectrogram 1	1	3091.574717369	3091.913896671	133.777	496.886	375.000	0.3392	0.2560	468.750	0.8871	187.500	bm
5	Spectrogram 1	1	3091.775358646	3092.300847705	554.219	993.772	750.000	0.5255	0.4160	937.500	0.9694	375.000	us
6	Spectrogram 1	1	3092.136035227	3092.255464559	515.997	802.662	750.000	0.1194	0.0693	750.000	1.0000	187.500	bk
7	Spectrogram 1	1	3092.310402051	3092.374893890	515.997	993.772	843.750	0.0645	0.0587	937.500	1.0000	281.250	bk
8	Spectrogram 1	1	3092.429831383	3092.520597675	554.219	1012.883	843.750	0.0908	0.0800	937.500	1.0000	281.250	bk
9	Spectrogram 1	1	3092.580312341	3092.666301460	515.997	1051.105	750.000	0.0860	0.0747	937.500	1.0000	375.000	bk
10	Spectrogram 1	1	3092.694964499	3092.761844925	515.997	993.772	750.000	0.0669	0.0480	937.500	0.8182	375.000	bk
11	Spectrogram 1	1	3092.766622098	3092.845445457	477.775	974.661	750.000	0.0788	0.0693	843.750	1.0000	281.250	bk
12	Spectrogram 1	1	3092.893217190	3092.969651962	439.553	955.550	750.000	0.0764	0.0640	843.750	1.0000	281.250	bk
13	Spectrogram 1	1	3092.988760655	3093.053252494	458.664	974.661	750.000	0.0645	0.0480	843.750	0.9091	281.250	bk
14	Spectrogram 1	1	3093.148795959	3093.234785078	458.664	993.772	656.250	0.0860	0.0693	843.750	1.0000	281.250	bk
15	Spectrogram 1	1	3093.320774197	3093.409151902	535.108	993.772	656.250	0.0884	0.0747	843.750	0.9375	281.250	bk
16	Spectrogram 1	1	3093.841486082	3094.008687147	191.110	535.108	375.000	0.1672	0.1067	468.750	0.8000	187.500	bm
17	Spectrogram 1	1	3093.980024107	3094.063624639	458.664	974.661	656.250	0.0836	0.0640	843.750	1.0000	375.000	bk
18	Spectrogram 1	1	3094.715708790	3094.909184307	191.110	535.108	375.000	0.1935	0.1173	468.750	0.8857	187.500	bm
