Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3360.918189507	3361.936983955	139.103	469.473	281.250	1.0188	0.6880	375.000	0.7474	187.500	bm
2	Spectrogram 1	1	3363.435597725	3364.454392173	147.541	491.803	281.250	1.0188	0.6773	375.000	0.7263	187.500	bm
3	Spectrogram 1	1	3363.616130101	3364.429480947	565.574	1045.082	843.750	0.8134	0.6400	1031.250	0.9404	281.250	us
4	Spectrogram 1	1	3364.434128666	3364.550321644	540.984	1032.787	750.000	0.1162	0.0960	937.500	0.9524	375.000	bk
5	Spectrogram 1	1	3364.573560239	3364.731582689	467.213	971.311	750.000	0.1580	0.1440	937.500	0.9655	375.000	bk
6	Spectrogram 1	1	3364.759469004	3364.894252858	442.623	946.721	750.000	0.1348	0.1067	843.750	0.9167	281.250	bk
7	Spectrogram 1	1	3364.936082330	3365.047627589	430.328	995.902	750.000	0.1115	0.0907	843.750	0.9000	281.250	bk
8	Spectrogram 1	1	3365.112695657	3365.266070388	418.033	934.426	656.250	0.1534	0.1280	843.750	0.9286	375.000	bk
9	Spectrogram 1	1	3365.340433893	3365.438035995	430.328	1020.492	750.000	0.0976	0.0800	843.750	1.0000	281.250	bk
10	Spectrogram 1	1	3365.465922310	3365.563524411	393.443	946.721	656.250	0.0976	0.0907	843.750	0.9444	375.000	bk
11	Spectrogram 1	1	3365.572819849	3365.665774232	418.033	946.721	750.000	0.0930	0.0853	843.750	0.9412	281.250	bk
12	Spectrogram 1	1	3365.684365108	3365.786614929	442.623	872.951	656.250	0.1022	0.0800	843.750	0.9444	375.000	bk
13	Spectrogram 1	1	3365.870273873	3366.051534918	159.836	479.508	187.500	0.1813	0.1707	375.000	1.0000	187.500	bm
14	Spectrogram 1	1	3366.641795246	3366.813760853	172.131	491.803	281.250	0.1720	0.1333	468.750	0.8710	281.250	bm
15	Spectrogram 1	1	3368.282440094	3369.021427434	147.541	467.213	281.250	0.7390	0.6027	375.000	0.8913	187.500	bm
