Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	315.179321974	315.619418773	114.645	474.957	258.398	0.4401	0.2380	344.531	0.7333	86.133	bm
2	Spectrogram 1	1	317.938562770	318.193177213	131.023	491.335	344.531	0.2546	0.1567	344.531	0.7907	86.133	bm
3	Spectrogram 1	1	318.240328036	319.188059577	589.602	999.048	861.328	0.9477	0.4470	947.461	0.5706	172.266	us
4	Spectrogram 1	1	319.206919906	319.291791387	524.091	949.915	775.195	0.0849	0.0406	861.328	0.8571	258.398	bk
5	Spectrogram 1	1	319.343657292	319.456819267	442.202	949.915	689.062	0.1132	0.0464	861.328	0.7895	258.398	bk
6	Spectrogram 1	1	319.536975666	319.654852723	376.690	933.537	689.062	0.1179	0.0522	775.195	0.7368	172.266	bk
7	Spectrogram 1	1	319.720863875	319.843456015	393.068	982.670	689.062	0.1226	0.0464	775.195	0.8095	172.266	bk
8	Spectrogram 1	1	319.947187825	320.069779965	360.312	966.293	689.062	0.1226	0.0522	775.195	0.7143	172.266	bk
9	Spectrogram 1	1	320.168796693	320.305534079	393.068	966.293	689.062	0.1367	0.0580	775.195	0.7727	172.266	bk
10	Spectrogram 1	1	320.404550807	320.536573111	360.312	966.293	689.062	0.1320	0.0639	775.195	0.8182	172.266	bk
11	Spectrogram 1	1	320.659165251	320.791187555	360.312	949.915	689.062	0.1320	0.0697	775.195	0.7727	172.266	bk
12	Spectrogram 1	1	320.904349530	321.031656752	376.690	999.048	689.062	0.1273	0.0697	775.195	0.8095	172.266	bk
13	Spectrogram 1	1	321.163679056	321.290986278	360.312	966.293	689.062	0.1273	0.0639	775.195	0.8095	172.266	bk
14	Spectrogram 1	1	322.945980162	323.596661518	131.023	442.202	258.398	0.6507	0.4818	344.531	0.8468	86.133	bm
15	Spectrogram 1	1	325.195074414	325.501554763	131.023	458.580	258.398	0.3065	0.1974	344.531	0.8269	86.133	bm
16	Spectrogram 1	1	325.779744618	326.237107600	114.645	458.580	258.398	0.4574	0.3367	344.531	0.8590	86.133	bm
