Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	245.5182496	246.1660591	137.036	472.014	344.531	0.6478	0.4063	430.664	0.8091	172.266	bm
2	Spectrogram 1	1	245.6726105	245.7940747	441.562	806.993	602.93	0.1215	0.0697	689.062	0.85	172.266	bk
3	Spectrogram 1	1	246.0623083	246.1913641	426.336	867.898	689.062	0.1291	0.0813	775.195	0.8571	258.398	bk
4	Spectrogram 1	1	246.376091	246.5456349	91.358	456.788	258.398	0.1695	0.0871	344.531	0.7857	86.133	bm
5	Spectrogram 1	1	246.4773112	246.6038365	411.109	822.219	689.062	0.1265	0.0755	775.195	0.8571	258.398	bk
6	Spectrogram 1	1	246.9024362	247.026431	76.131	456.788	258.398	0.124	0.0755	344.531	0.8095	86.133	bm
7	Spectrogram 1	1	246.9960649	247.1200597	411.109	837.445	689.062	0.124	0.0697	775.195	0.8095	258.398	bk
8	Spectrogram 1	1	247.5426541	247.717259	60.905	487.241	258.398	0.1746	0.1161	344.531	0.8276	86.133	bm
9	Spectrogram 1	1	247.6489353	247.7602776	411.109	837.445	689.062	0.1113	0.058	775.195	0.7778	172.266	bk
10	Spectrogram 1	1	248.4873839	248.6797023	121.81	487.241	344.531	0.1923	0.0929	430.664	0.6875	172.266	bm
11	Spectrogram 1	1	248.7075378	249.254127	578.598	1020.16	861.328	0.5466	0.4528	947.461	0.9247	258.398	us
12	Spectrogram 1	1	248.9454054	249.0643391	137.036	395.883	258.398	0.1189	0.0813	344.531	0.8	86.133	bm
13	Spectrogram 1	1	249.2617186	249.3376337	548.146	974.482	775.195	0.0759	0.0406	861.328	0.8333	172.266	bk
14	Spectrogram 1	1	249.280763	249.3794528	121.81	426.336	344.531	0.0987	0.0639	344.531	0.75	86.133	bm
15	Spectrogram 1	1	249.3769223	249.4983865	502.467	944.029	775.195	0.1215	0.0871	861.328	0.9474	258.398	bk
16	Spectrogram 1	1	249.5894847	249.6805829	487.241	898.35	775.195	0.0911	0.0522	861.328	0.7333	258.398	bk
17	Spectrogram 1	1	249.700827	249.8222912	137.036	380.657	258.398	0.1215	0.0697	344.531	0.85	86.133	bm
18	Spectrogram 1	1	249.7767421	249.8602488	441.562	944.029	775.195	0.0835	0.058	861.328	0.7857	258.398	bk
19	Spectrogram 1	1	249.9639995	250.0525672	426.336	898.35	775.195	0.0886	0.058	861.328	0.7857	258.398	bk
20	Spectrogram 1	1	250.16644	250.2625992	441.562	898.35	775.195	0.0962	0.0522	861.328	0.7333	258.398	bk
21	Spectrogram 1	1	250.2297026	250.3030873	76.131	426.336	258.398	0.0734	0.0522	344.531	0.9167	86.133	bm
22	Spectrogram 1	1	250.2980263	250.386594	472.014	867.898	689.062	0.0886	0.0755	775.195	0.9333	172.266	bk
23	Spectrogram 1	1	250.381533	250.4776922	380.657	898.35	775.195	0.0962	0.0522	861.328	0.6667	258.398	bk
24	Spectrogram 1	1	250.4650396	250.5611989	137.036	395.883	258.398	0.0962	0.058	344.531	0.8125	86.133	bm
25	Spectrogram 1	1	250.8015969	250.9154696	106.584	456.788	258.398	0.1139	0.058	344.531	0.7368	86.133	bm
26	Spectrogram 1	1	250.8952256	250.9888543	395.883	883.124	689.062	0.0936	0.058	775.195	0.8667	172.266	bk
27	Spectrogram 1	1	251.6088282	251.76825	91.358	380.657	258.398	0.1594	0.0755	344.531	0.7037	172.266	bm
28	Spectrogram 1	1	251.7125789	251.8163296	441.562	837.445	689.062	0.1038	0.058	775.195	0.8235	258.398	bk
