Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	978.792754293	979.292668354	89.634	560.213	344.531	0.4999	0.2728	344.531	0.6824	86.133	bm
2	Spectrogram 1	1	980.561304694	981.109287416	67.226	582.622	258.398	0.5480	0.3367	344.531	0.7957	172.266	bm
3	Spectrogram 1	1	983.051261270	983.737040816	112.043	537.805	344.531	0.6858	0.5224	430.664	0.8898	172.266	bm
4	Spectrogram 1	1	983.753063703	984.416411208	582.622	1187.652	861.328	0.6633	0.5747	947.461	0.9386	172.266	us
5	Spectrogram 1	1	984.297841847	984.442047826	89.634	537.805	344.531	0.1442	0.0639	344.531	0.6667	86.133	bm
6	Spectrogram 1	1	984.397183744	984.499730218	313.720	896.341	775.195	0.1025	0.0697	861.328	1.0000	258.398	bk
7	Spectrogram 1	1	984.426024940	984.547798878	403.354	1030.793	775.195	0.1218	0.0871	861.328	0.8000	258.398	bk
8	Spectrogram 1	1	984.570230919	984.688800280	425.762	1187.652	775.195	0.1186	0.0522	861.328	0.8000	258.398	bk
9	Spectrogram 1	1	984.740073517	984.842619991	358.537	1098.018	775.195	0.1025	0.0580	861.328	0.7647	258.398	bk
10	Spectrogram 1	1	984.897097805	985.012462589	380.945	1030.793	775.195	0.1154	0.0639	861.328	0.7895	258.398	bk
11	Spectrogram 1	1	985.057326671	985.179100609	380.945	985.976	689.062	0.1218	0.0580	861.328	0.7500	258.398	bk
12	Spectrogram 1	1	985.246396733	985.342534053	358.537	963.567	689.062	0.0961	0.0580	861.328	0.8000	258.398	bk
13	Spectrogram 1	1	985.419443908	985.541217846	336.128	963.567	689.062	0.1218	0.0580	775.195	0.7500	172.266	bk
14	Spectrogram 1	1	985.621332279	985.727083331	336.128	1008.384	689.062	0.1058	0.0580	775.195	0.7647	172.266	bk
15	Spectrogram 1	1	985.813606918	985.925767124	403.354	985.976	689.062	0.1122	0.0639	775.195	0.7895	172.266	bk
16	Spectrogram 1	1	986.057154794	986.166110423	358.537	1008.384	775.195	0.1090	0.0522	861.328	0.7222	258.398	bk
17	Spectrogram 1	1	986.300702671	986.409658299	313.720	1053.201	775.195	0.1090	0.0522	861.328	0.7222	258.398	bk
18	Spectrogram 1	1	986.550659701	986.666024485	336.128	1008.384	775.195	0.1154	0.0522	861.328	0.6842	258.398	bk
19	Spectrogram 1	1	987.755580773	987.864536402	67.226	470.579	258.398	0.1090	0.0639	344.531	0.7778	172.266	bm
20	Spectrogram 1	1	987.976696608	988.127311742	67.226	515.396	258.398	0.1506	0.0929	344.531	0.7600	172.266	bm
21	Spectrogram 1	1	988.140130051	988.245881102	358.537	963.567	689.062	0.1058	0.0522	775.195	0.7647	258.398	bk
22	Spectrogram 1	1	989.043820855	989.687940895	89.634	492.988	258.398	0.6441	0.4296	344.531	0.8273	172.266	bm
23	Spectrogram 1	1	991.562618626	992.024077760	89.634	515.396	344.531	0.4615	0.2148	344.531	0.6154	86.133	bm
