Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	751.143807772	751.531218507	112.043	515.396	344.531	0.3874	0.2902	430.664	0.9077	172.266	bm
2	Spectrogram 1	1	753.755647107	753.972516873	134.451	537.805	344.531	0.2169	0.1625	430.664	0.8611	172.266	bm
3	Spectrogram 1	1	753.999910949	754.634540370	627.439	1120.427	861.328	0.6346	0.4934	947.461	0.9167	172.266	us
4	Spectrogram 1	1	754.627691852	754.707591239	627.439	1030.793	861.328	0.0799	0.0522	947.461	0.8462	172.266	bk
5	Spectrogram 1	1	754.753248032	754.835430259	560.213	1075.610	861.328	0.0822	0.0580	947.461	0.9231	258.398	bk
6	Spectrogram 1	1	754.926743845	755.002077553	470.579	1053.201	775.195	0.0753	0.0522	861.328	0.9167	258.398	bk
7	Spectrogram 1	1	755.093391139	755.159593489	403.354	1053.201	775.195	0.0662	0.0464	861.328	0.9091	258.398	bk
8	Spectrogram 1	1	755.269169792	755.353634859	492.988	1008.384	775.195	0.0845	0.0580	861.328	0.9286	258.398	bk
9	Spectrogram 1	1	755.463211162	755.543110549	470.579	1030.793	775.195	0.0799	0.0580	861.328	0.9231	258.398	bk
10	Spectrogram 1	1	755.680080928	755.748566117	470.579	1030.793	775.195	0.0685	0.0464	861.328	0.9091	258.398	bk
11	Spectrogram 1	1	755.908364893	755.979132922	425.762	1008.384	775.195	0.0708	0.0580	861.328	0.9091	344.531	bk
12	Spectrogram 1	1	756.557872787	756.787090805	179.268	492.988	344.531	0.2292	0.1451	430.664	0.7949	172.266	bm
13	Spectrogram 1	1	757.168044693	757.510257509	156.860	492.988	344.531	0.3422	0.2786	430.664	0.9123	258.398	bm
