Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	23.489871106	24.016241395	138.971	509.559	344.531	0.5264	0.2961	430.664	0.7111	172.266	bm
2	Spectrogram 1	1	24.452386268	24.591115359	69.485	486.397	344.531	0.1387	0.0871	430.664	0.8261	344.531	bm
3	Spectrogram 1	1	24.553895359	24.665555359	416.912	856.985	602.930	0.1117	0.0871	775.195	0.8947	344.531	bk
4	Spectrogram 1	1	25.122346269	25.240773542	115.809	532.721	344.531	0.1184	0.0697	430.664	0.8000	172.266	bm
5	Spectrogram 1	1	25.203553542	25.321980815	440.074	833.824	689.062	0.1184	0.0755	775.195	0.9500	258.398	bk
6	Spectrogram 1	1	25.758469906	25.903966270	115.809	463.235	344.531	0.1455	0.0813	344.531	0.7500	172.266	bm
7	Spectrogram 1	1	25.870129907	25.961488089	416.912	926.471	689.062	0.0914	0.0697	775.195	1.0000	258.398	bk
8	Spectrogram 1	1	26.482568090	26.617913544	92.647	486.397	344.531	0.1353	0.0813	344.531	0.8182	86.133	bm
9	Spectrogram 1	1	26.617913544	26.722806272	463.235	880.147	689.062	0.1049	0.0639	775.195	0.9412	258.398	bk
10	Spectrogram 1	1	26.979962636	27.169446273	115.809	532.721	344.531	0.1895	0.0929	430.664	0.6562	172.266	bm
11	Spectrogram 1	1	27.101773545	27.758199001	509.559	1065.441	861.328	0.6564	0.5224	947.461	0.9196	258.398	us
12	Spectrogram 1	1	27.203282636	27.365697182	92.647	486.397	344.531	0.1624	0.0987	430.664	0.7037	172.266	bm
13	Spectrogram 1	1	27.287873546	27.409684455	393.750	903.309	861.328	0.1218	0.1045	861.328	1.0000	344.531	bk
14	Spectrogram 1	1	27.460439001	27.572099001	162.132	509.559	344.531	0.1117	0.0639	430.664	0.7222	172.266	bm
15	Spectrogram 1	1	27.561948092	27.666840819	440.074	833.824	689.062	0.1049	0.0813	775.195	0.9444	172.266	bk
16	Spectrogram 1	1	27.710828092	27.869859001	138.971	486.397	344.531	0.1590	0.1103	344.531	0.8148	172.266	bm
17	Spectrogram 1	1	27.747285471	27.842989160	532.721	949.632	775.195	0.0957	0.0639	947.461	0.7500	344.531	bk
18	Spectrogram 1	1	27.871700266	27.969796547	370.588	972.794	689.062	0.0981	0.0580	861.328	0.8125	344.531	bk
19	Spectrogram 1	1	28.022433576	28.118137265	347.426	972.794	689.062	0.0957	0.0639	861.328	0.8667	344.531	bk
20	Spectrogram 1	1	28.175559479	28.271263167	393.750	995.956	775.195	0.0957	0.0755	861.328	0.9375	344.531	bk
21	Spectrogram 1	1	28.230589100	28.417211293	138.971	509.559	344.531	0.1866	0.1393	430.664	0.8710	258.398	bm
22	Spectrogram 1	1	28.347826119	28.448314992	370.588	995.956	689.062	0.1005	0.0755	861.328	0.9375	344.531	bk
23	Spectrogram 1	1	28.532055720	28.651685331	370.588	949.632	775.195	0.1196	0.0813	861.328	0.8421	344.531	bk
24	Spectrogram 1	1	28.680396438	28.905300106	115.809	416.912	344.531	0.2249	0.1625	344.531	0.8684	86.133	bm
25	Spectrogram 1	1	28.740211243	28.840700116	509.559	1019.118	775.195	0.1005	0.0755	861.328	0.9412	344.531	bk
26	Spectrogram 1	1	28.945974174	29.079959339	393.750	1019.118	775.195	0.1340	0.0871	861.328	0.8636	344.531	bk
28	Spectrogram 1	1	29.113455630	29.338359299	115.809	463.235	344.531	0.2249	0.1625	430.664	0.8649	172.266	bm
27	Spectrogram 1	1	29.192411173	29.328788930	370.588	1065.441	775.195	0.1364	0.0871	861.328	0.8261	344.531	bk
29	Spectrogram 1	1	29.429277803	29.632648142	625.368	972.794	775.195	0.2034	0.1625	861.328	0.8824	172.266	bk
30	Spectrogram 1	1	29.584796298	30.369566546	115.809	440.074	344.531	0.7848	0.5108	430.664	0.8507	172.266	bm
