Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	301.167558424	301.934548902	144.964	483.214	344.531	0.7670	0.4818	430.664	0.8550	172.266	bm
2	Spectrogram 1	1	304.187819088	304.412237364	161.071	515.428	344.531	0.2244	0.1509	430.664	0.8108	172.266	bm
3	Spectrogram 1	1	304.480809615	305.291208946	612.071	1014.749	861.328	0.8104	0.6734	947.461	0.9209	258.398	us
4	Spectrogram 1	1	305.294325866	305.409651925	515.428	950.321	775.195	0.1153	0.0871	861.328	0.8947	258.398	bk
5	Spectrogram 1	1	305.450171891	305.546796427	499.321	998.642	689.062	0.0966	0.0697	861.328	0.9375	258.398	bk
6	Spectrogram 1	1	305.618485599	305.718227055	483.214	998.642	689.062	0.0997	0.0580	861.328	0.8750	258.398	bk
7	Spectrogram 1	1	305.789916226	305.899008444	451.000	950.321	689.062	0.1091	0.0580	775.195	0.8235	172.266	bk
8	Spectrogram 1	1	305.970697615	306.082906754	418.785	950.321	689.062	0.1122	0.0639	861.328	0.8333	258.398	bk
9	Spectrogram 1	1	306.173297448	306.269921984	434.893	982.535	689.062	0.0966	0.0639	775.195	0.9333	172.266	bk
10	Spectrogram 1	1	306.372780360	306.481872578	402.678	966.428	689.062	0.1091	0.0697	775.195	0.8333	258.398	bk
11	Spectrogram 1	1	307.186296612	308.108905081	144.964	467.107	344.531	0.9226	0.7140	430.664	0.9241	172.266	bm
