Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1630.670731218	1631.358434601	125.000	575.000	375.000	0.6877	0.4587	375.000	0.7734	93.750	bm
2	Spectrogram 1	1	1632.350065650	1632.495473087	75.000	400.000	93.750	0.1454	0.1173	281.250	0.9231	187.500	bm
3	Spectrogram 1	1	1633.985303389	1634.099722356	175.000	450.000	281.250	0.1144	0.0693	375.000	0.8000	187.500	bm
4	Spectrogram 1	1	1634.504956198	1634.817224629	150.000	575.000	375.000	0.3123	0.1920	468.750	0.7069	187.500	bm
5	Spectrogram 1	1	1634.709956847	1635.406005564	525.000	1175.000	843.750	0.6960	0.5440	937.500	0.8760	187.500	us
6	Spectrogram 1	1	1634.841061914	1634.950713424	125.000	525.000	375.000	0.1097	0.0853	468.750	0.9500	187.500	bm
7	Spectrogram 1	1	1634.895887669	1634.979318166	475.000	975.000	843.750	0.0834	0.0693	937.500	0.9333	281.250	bk
8	Spectrogram 1	1	1635.382168279	1635.475133690	475.000	1050.000	843.750	0.0930	0.0640	937.500	0.9375	187.500	bk
9	Spectrogram 1	1	1635.417924207	1635.515657074	200.000	525.000	281.250	0.0977	0.0587	468.750	0.8333	187.500	bm
10	Spectrogram 1	1	1635.482284876	1635.606238757	450.000	1050.000	750.000	0.1240	0.1067	937.500	1.0000	281.250	bk
11	Spectrogram 1	1	1635.634843499	1635.713506538	450.000	1150.000	750.000	0.0787	0.0587	937.500	0.8571	375.000	bk
12	Spectrogram 1	1	1635.725425181	1635.827925506	500.000	1050.000	750.000	0.1025	0.0800	937.500	0.9444	375.000	bk
13	Spectrogram 1	1	1635.920890916	1636.028158698	425.000	1125.000	750.000	0.1073	0.0907	843.750	0.9474	281.250	bk
14	Spectrogram 1	1	1636.123507837	1636.245077990	475.000	1100.000	750.000	0.1216	0.1013	843.750	0.9048	281.250	bk
15	Spectrogram 1	1	1636.676532845	1636.793335541	100.000	625.000	375.000	0.1168	0.0693	468.750	0.8571	187.500	bm
16	Spectrogram 1	1	1636.805254183	1636.891068409	450.000	1150.000	656.250	0.0858	0.0693	1125.000	1.0000	656.250	bk
18	Spectrogram 1	1	1636.846877927	1636.964866467	175.000	475.000	375.000	0.1180	0.0960	468.750	0.9048	187.500	bm
17	Spectrogram 1	1	1636.883917223	1636.972115177	525.000	1125.000	656.250	0.0882	0.0693	843.750	0.9375	281.250	bk
19	Spectrogram 1	1	1637.288492177	1637.403109616	200.000	600.000	375.000	0.1146	0.0693	468.750	0.8095	187.500	bm
20	Spectrogram 1	1	1637.379511908	1637.457047235	475.000	950.000	656.250	0.0775	0.0587	843.750	1.0000	281.250	bk
22	Spectrogram 1	1	1637.436820628	1637.524469258	150.000	450.000	375.000	0.0876	0.0693	375.000	0.8667	93.750	bm
21	Spectrogram 1	1	1637.494129347	1637.578406876	475.000	875.000	656.250	0.0843	0.0640	750.000	0.9286	187.500	bk
23	Spectrogram 1	1	1638.067216543	1638.171720678	125.000	575.000	375.000	0.1045	0.0640	468.750	0.8947	187.500	bm
