Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	420.245615434	421.087742390	144.737	447.368	281.250	0.8421	0.4267	375.000	0.6154	187.500	bm
2	Spectrogram 1	1	422.551626631	423.354401860	144.737	486.842	281.250	0.8028	0.3413	375.000	0.4832	187.500	bm
3	Spectrogram 1	1	422.689330980	423.546367867	552.632	1118.421	937.500	0.8570	0.7040	1031.250	0.9811	375.000	us
4	Spectrogram 1	1	423.593671851	423.704975343	486.842	1052.632	750.000	0.1113	0.1013	937.500	1.0000	375.000	bk
5	Spectrogram 1	1	423.771757438	423.896973866	434.211	1052.632	656.250	0.1252	0.0907	843.750	0.9091	281.250	bk
6	Spectrogram 1	1	423.952625612	424.083407215	407.895	1052.632	750.000	0.1308	0.0960	843.750	0.9565	281.250	bk
7	Spectrogram 1	1	424.144624136	424.261492802	394.737	1000.000	750.000	0.1169	0.0800	843.750	0.9048	281.250	bk
11	Spectrogram 1	1	424.319927135	424.525838595	171.053	460.526	281.250	0.2059	0.1333	375.000	0.8684	187.500	bm
8	Spectrogram 1	1	424.328274897	424.461839087	434.211	1065.789	750.000	0.1336	0.0960	843.750	0.9583	281.250	bk
9	Spectrogram 1	1	424.523056008	424.651055023	421.053	1092.105	750.000	0.1280	0.0960	843.750	0.9565	281.250	bk
10	Spectrogram 1	1	424.728967468	424.873662007	421.053	1000.000	750.000	0.1447	0.1067	843.750	0.9231	281.250	bk
14	Spectrogram 1	1	424.934878927	425.010008784	473.684	894.737	656.250	0.0751	0.0640	843.750	1.0000	281.250	bk
12	Spectrogram 1	1	425.004443610	425.202007308	131.579	526.316	281.250	0.1976	0.1333	375.000	0.8333	187.500	bm
15	Spectrogram 1	1	425.079573467	425.146355562	486.842	921.053	750.000	0.0668	0.0533	843.750	0.9091	281.250	bk
16	Spectrogram 1	1	425.240963530	425.341136673	184.211	486.842	281.250	0.1002	0.0800	468.750	0.9444	281.250	bm
17	Spectrogram 1	1	425.307745625	425.363397371	473.684	973.684	656.250	0.0557	0.0320	843.750	0.7778	281.250	bk
18	Spectrogram 1	1	425.413483942	425.474700863	500.000	986.842	750.000	0.0612	0.0427	843.750	0.9000	281.250	bk
13	Spectrogram 1	1	425.754857202	426.077541363	171.053	460.526	281.250	0.3227	0.2560	375.000	0.9322	187.500	bm
