Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	236.343651680	236.748282872	132.300	463.050	344.531	0.4046	0.2670	344.531	0.7826	86.133	bm
2	Spectrogram 1	1	237.877565189	238.653807135	110.250	441.000	258.398	0.7762	0.6037	344.531	0.8712	86.133	bm
3	Spectrogram 1	1	239.749459641	239.894308617	66.150	485.100	258.398	0.1448	0.0929	344.531	0.7917	258.398	bm
4	Spectrogram 1	1	239.894308617	240.013159058	330.750	926.100	689.062	0.1189	0.0522	775.195	0.7000	258.398	bk
5	Spectrogram 1	1	240.685406867	240.837683995	66.150	507.150	258.398	0.1523	0.0871	344.531	0.7692	86.133	bm
6	Spectrogram 1	1	240.822827690	240.930535903	374.850	926.100	689.062	0.1077	0.0522	775.195	0.7222	258.398	bk
7	Spectrogram 1	1	241.216519777	241.487647347	154.350	529.200	344.531	0.2711	0.1916	430.664	0.8696	172.266	bm
9	Spectrogram 1	1	241.454326725	241.559376666	418.950	882.000	861.328	0.1050	0.0639	861.328	1.0000	258.398	bk
8	Spectrogram 1	1	241.480219194	241.940764655	485.100	1146.600	861.328	0.4605	0.3541	947.461	0.8734	258.398	us
10	Spectrogram 1	1	241.748466561	241.843011508	110.250	529.200	344.531	0.0945	0.0522	430.664	0.7500	172.266	bm
11	Spectrogram 1	1	241.840385259	241.929677709	418.950	904.050	861.328	0.0893	0.0755	861.328	0.8667	258.398	bk
12	Spectrogram 1	1	241.913920218	242.021596408	573.300	1058.400	861.328	0.1077	0.0522	947.461	0.7778	172.266	bk
13	Spectrogram 1	1	242.058363887	242.152908835	441.000	1014.300	775.195	0.0945	0.0464	861.328	0.8000	172.266	bk
14	Spectrogram 1	1	242.168666326	242.278968764	66.150	463.050	258.398	0.1103	0.0580	344.531	0.7222	258.398	bm
15	Spectrogram 1	1	242.218565048	242.315736244	396.900	1036.350	775.195	0.0972	0.0639	861.328	0.9375	172.266	bk
16	Spectrogram 1	1	242.384018706	242.470684907	418.950	948.150	775.195	0.0867	0.0697	861.328	1.0000	172.266	bk
17	Spectrogram 1	1	242.544219866	242.638764813	374.850	992.250	775.195	0.0945	0.0580	861.328	0.8667	172.266	bk
18	Spectrogram 1	1	242.717552269	242.819975962	396.900	992.250	775.195	0.1024	0.0639	861.328	0.8824	258.398	bk
19	Spectrogram 1	1	242.822602211	242.977550874	132.300	441.000	344.531	0.1549	0.1161	344.531	0.9231	86.133	bm
20	Spectrogram 1	1	242.906642164	243.016944602	374.850	970.200	775.195	0.1103	0.0697	861.328	0.8889	258.398	bk
21	Spectrogram 1	1	243.106237052	243.213913242	396.900	1014.300	775.195	0.1077	0.0697	861.328	0.8889	258.398	bk
22	Spectrogram 1	1	243.321589432	243.426639373	330.750	1036.350	775.195	0.1050	0.0639	861.328	0.8333	258.398	bk
23	Spectrogram 1	1	243.468659350	243.620981765	88.200	485.100	258.398	0.1523	0.1103	344.531	0.9200	86.133	bm
24	Spectrogram 1	1	243.539568060	243.641991753	374.850	1014.300	775.195	0.1024	0.0639	861.328	0.8824	258.398	bk
25	Spectrogram 1	1	243.781182925	243.875727872	308.700	970.200	775.195	0.0945	0.0580	861.328	0.8000	258.398	bk
26	Spectrogram 1	1	244.234288854	244.375423753	110.250	485.100	258.398	0.1411	0.0871	344.531	0.8696	86.133	bm
27	Spectrogram 1	1	244.375423753	244.479417890	418.950	882.000	689.062	0.1040	0.0639	775.195	0.8235	258.398	bk
28	Spectrogram 1	1	244.854539595	245.010530799	44.100	418.950	258.398	0.1560	0.0929	344.531	0.8000	172.266	bm
29	Spectrogram 1	1	245.426507344	246.024473628	88.200	507.150	258.398	0.5980	0.4063	344.531	0.7941	172.266	bm
30	Spectrogram 1	1	247.647524968	247.966935529	88.200	463.050	258.398	0.3194	0.1974	344.531	0.7593	86.133	bm
31	Spectrogram 1	1	248.160067497	248.472049905	110.250	507.150	344.531	0.3120	0.1741	430.664	0.7547	172.266	bm
