Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	520.552892307	520.730577743	50.114	425.966	86.133	0.1777	0.0697	258.398	0.7931	172.266	bm
2	Spectrogram 1	1	521.151330129	521.420326137	150.341	501.136	344.531	0.2690	0.1741	430.664	0.9111	258.398	bm
3	Spectrogram 1	1	521.410454724	522.229782015	551.250	1152.614	861.328	0.8193	0.6502	947.461	0.8929	172.266	us
5	Spectrogram 1	1	521.770761304	522.010143072	75.170	501.136	86.133	0.2394	0.1509	344.531	0.7250	258.398	bm
4	Spectrogram 1	1	522.219910602	522.311221173	501.136	1077.443	775.195	0.0913	0.0580	861.328	0.8667	172.266	bk
6	Spectrogram 1	1	522.380321065	522.459292370	451.023	1052.386	775.195	0.0790	0.0522	861.328	1.0000	258.398	bk
7	Spectrogram 1	1	522.479035196	522.617234980	150.341	476.080	258.398	0.1382	0.0871	344.531	0.8182	172.266	bm
8	Spectrogram 1	1	522.555538648	522.632042100	526.193	1052.386	775.195	0.0765	0.0522	861.328	1.0000	258.398	bk
9	Spectrogram 1	1	522.738159791	522.819598950	476.080	1027.330	775.195	0.0814	0.0464	861.328	0.9231	258.398	bk
10	Spectrogram 1	1	522.942991614	523.031834332	425.966	1027.330	775.195	0.0888	0.0522	861.328	0.8571	258.398	bk
11	Spectrogram 1	1	523.150291290	523.241601861	400.909	1027.330	775.195	0.0913	0.0580	861.328	0.8667	258.398	bk
12	Spectrogram 1	1	523.372398085	523.463708657	451.023	1002.273	775.195	0.0913	0.0464	861.328	0.8571	258.398	bk
13	Spectrogram 1	1	524.055993445	524.258357414	100.227	501.136	258.398	0.2024	0.1509	344.531	0.8824	172.266	bm
14	Spectrogram 1	1	524.764267338	524.885192149	75.170	526.193	258.398	0.1209	0.0522	344.531	0.5500	172.266	bm
