Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	151.186653668	151.847175610	130.217	434.055	258.398	0.6605	0.4934	344.531	0.8319	172.266	bm
2	Spectrogram 1	1	153.639562820	154.014713632	130.217	499.163	344.531	0.3752	0.2264	430.664	0.7812	172.266	bm
3	Spectrogram 1	1	154.033952135	154.748983169	499.163	1020.030	861.328	0.7150	0.5747	947.461	0.9508	258.398	us
4	Spectrogram 1	1	154.825937181	154.934955366	325.541	1041.732	689.062	0.1090	0.0639	861.328	0.8824	344.531	bk
5	Spectrogram 1	1	155.047179967	155.143372483	390.650	1063.435	689.062	0.0962	0.0639	861.328	0.9333	344.531	bk
6	Spectrogram 1	1	155.274835588	155.383853773	347.244	1041.732	689.062	0.1090	0.0522	861.328	0.7778	344.531	bk
7	Spectrogram 1	1	155.528142546	155.649986399	347.244	1063.435	689.062	0.1218	0.0580	861.328	0.8000	344.531	bk
8	Spectrogram 1	1	156.406700857	157.131351142	86.811	477.461	258.398	0.7247	0.5805	344.531	0.8790	172.266	bm
9	Spectrogram 1	1	158.372234595	158.667224977	151.919	499.163	344.531	0.2950	0.1509	430.664	0.7959	172.266	bm
10	Spectrogram 1	1	159.093678464	159.827948000	86.811	477.461	258.398	0.7343	0.5631	344.531	0.8400	172.266	bm
