Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	263.757410520	264.768327121	115.809	416.912	258.398	1.0109	0.7372	344.531	0.8439	172.266	bm
2	Spectrogram 1	1	266.388840157	266.666457928	115.809	509.559	344.531	0.2776	0.1683	344.531	0.7447	86.133	bm
3	Spectrogram 1	1	266.642397983	267.418489133	509.559	1111.765	861.328	0.7761	0.6269	947.461	0.9098	258.398	us
4	Spectrogram 1	1	267.386532438	267.482402522	532.721	1042.279	775.195	0.0959	0.0755	861.328	0.9375	172.266	bk
5	Spectrogram 1	1	267.521444067	267.647340498	555.882	972.794	775.195	0.1259	0.0871	861.328	0.8095	172.266	bk
6	Spectrogram 1	1	267.682849748	267.805518065	463.235	995.956	775.195	0.1227	0.0871	861.328	0.9500	258.398	bk
7	Spectrogram 1	1	267.876536564	267.973379973	347.426	1019.118	775.195	0.0968	0.0639	861.328	0.8750	258.398	bk
8	Spectrogram 1	1	268.031486018	268.147698108	416.912	995.956	775.195	0.1162	0.0755	861.328	0.8947	258.398	bk
9	Spectrogram 1	1	268.231629062	268.322016244	347.426	1019.118	775.195	0.0904	0.0580	861.328	0.8571	258.398	bk
10	Spectrogram 1	1	268.412403425	268.515703061	347.426	1019.118	775.195	0.1033	0.0697	861.328	0.8824	344.531	bk
11	Spectrogram 1	1	283.122921809	284.017709252	92.647	416.912	258.398	0.8948	0.5166	344.531	0.8170	172.266	bm
12	Spectrogram 1	1	285.369020901	285.770762202	92.647	463.235	258.398	0.4017	0.2090	344.531	0.7206	86.133	bm
13	Spectrogram 1	1	285.971632852	286.555983836	115.809	463.235	258.398	0.5844	0.3367	344.531	0.6869	86.133	bm
