Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	296.666400923	298.063716000	106.066	512.652	375.000	1.3973	0.4747	375.000	0.4061	93.750	bm
2	Spectrogram 1	1	299.631335868	300.724201644	123.744	565.685	375.000	1.0929	0.3573	468.750	0.3676	187.500	bm
3	Spectrogram 1	1	299.836041844	300.763822155	477.297	1113.693	843.750	0.9278	0.7573	937.500	0.9364	187.500	us
4	Spectrogram 1	1	300.744011900	300.869476853	477.297	972.272	750.000	0.1255	0.0960	843.750	1.0000	187.500	bk
5	Spectrogram 1	1	300.879381981	301.008148643	388.909	954.594	750.000	0.1288	0.1013	843.750	0.8750	281.250	bk
6	Spectrogram 1	1	301.024657190	301.160027271	371.231	1042.983	750.000	0.1354	0.0800	843.750	0.8333	281.250	bk
7	Spectrogram 1	1	301.179837526	301.331716154	353.553	989.949	750.000	0.1519	0.0747	843.750	0.7778	281.250	bk
8	Spectrogram 1	1	301.377940084	301.486896491	371.231	1025.305	750.000	0.1090	0.0640	843.750	0.7895	281.250	bk
9	Spectrogram 1	1	301.562835804	301.694904176	353.553	1042.983	750.000	0.1321	0.0693	937.500	0.7391	375.000	bk
10	Spectrogram 1	1	301.767541780	301.919420408	353.553	1042.983	750.000	0.1519	0.0960	937.500	0.8889	375.000	bk
11	Spectrogram 1	1	301.810464001	302.087807582	70.711	548.008	375.000	0.2773	0.2187	468.750	0.9412	375.000	bm
12	Spectrogram 1	1	301.998661431	302.143936640	371.231	1025.305	750.000	0.1453	0.0853	843.750	0.8077	281.250	bk
13	Spectrogram 1	1	302.266099884	302.411375092	353.553	1078.338	750.000	0.1453	0.0960	843.750	0.8519	281.250	bk
14	Spectrogram 1	1	304.052324611	304.633425446	106.066	530.330	281.250	0.5811	0.3573	375.000	0.7037	187.500	bm
