Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	471.893854048	472.604999394	135.553	497.029	344.531	0.7111	0.4470	430.664	0.8595	172.266	bm
2	Spectrogram 1	1	474.782620189	474.991059342	175.726	479.253	344.531	0.2084	0.1161	430.664	0.7714	172.266	bm
3	Spectrogram 1	1	475.012516313	475.573462858	607.054	1006.432	861.328	0.5609	0.4644	947.461	0.9368	258.398	us
4	Spectrogram 1	1	475.585723984	475.680747716	607.054	974.482	775.195	0.0950	0.0639	947.461	0.8000	258.398	bk
5	Spectrogram 1	1	475.708335251	475.824815954	511.203	958.506	775.195	0.1165	0.0987	861.328	0.9474	258.398	bk
6	Spectrogram 1	1	475.852403489	475.950492502	511.203	926.556	689.062	0.0981	0.0580	861.328	0.8000	258.398	bk
7	Spectrogram 1	1	475.993406445	476.100691303	479.253	942.531	689.062	0.1073	0.0697	861.328	0.9412	258.398	bk
8	Spectrogram 1	1	476.161996936	476.257020668	447.303	926.556	689.062	0.0950	0.0697	861.328	0.8667	258.398	bk
9	Spectrogram 1	1	476.324456865	476.425611159	415.353	926.556	689.062	0.1012	0.0813	775.195	1.0000	258.398	bk
10	Spectrogram 1	1	476.508373764	476.603397496	463.278	910.581	689.062	0.0950	0.0697	775.195	0.9333	258.398	bk
15	Spectrogram 1	1	476.643246157	476.882338127	95.851	447.303	258.398	0.2391	0.1916	344.531	0.9250	172.266	bm
11	Spectrogram 1	1	476.692290664	476.796510240	431.328	910.581	689.062	0.1042	0.0755	775.195	0.8824	258.398	bk
12	Spectrogram 1	1	476.888468690	476.989622985	431.328	926.556	689.062	0.1012	0.0697	775.195	0.9375	258.398	bk
13	Spectrogram 1	1	477.087711998	477.198062138	415.353	878.631	689.062	0.1104	0.0639	775.195	0.8333	258.398	bk
14	Spectrogram 1	1	477.311477559	477.412631854	431.328	942.531	689.062	0.1012	0.0697	775.195	1.0000	258.398	bk
16	Spectrogram 1	1	478.102320228	479.000447755	159.751	479.253	344.531	0.8981	0.6792	430.664	0.8961	172.266	bm
17	Spectrogram 1	1	479.141450711	479.343759301	111.826	415.353	258.398	0.2023	0.1741	344.531	0.9412	172.266	bm
18	Spectrogram 1	1	479.665613875	479.794355705	111.826	447.303	258.398	0.1287	0.0871	430.664	0.8182	258.398	bm
