Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	283.518804401	284.206806097	188.058	512.885	344.531	0.6880	0.3483	430.664	0.6186	172.266	bm
2	Spectrogram 1	1	286.734104081	286.980082507	170.962	547.077	344.531	0.2460	0.1393	430.664	0.7561	172.266	bm
3	Spectrogram 1	1	286.971883226	287.548565980	598.366	1077.059	861.328	0.5767	0.4702	947.461	0.9184	172.266	us
4	Spectrogram 1	1	287.556765261	287.638758069	598.366	1042.866	861.328	0.0820	0.0290	947.461	0.6923	172.266	bk
5	Spectrogram 1	1	287.693419942	287.786345125	461.597	1059.962	775.195	0.0929	0.0406	861.328	0.7333	172.266	bk
6	Spectrogram 1	1	287.851939372	287.939398367	307.731	1025.770	775.195	0.0875	0.0580	861.328	0.8000	258.398	bk
7	Spectrogram 1	1	288.010458802	288.114316359	393.212	1008.674	689.062	0.1039	0.0697	861.328	0.8824	344.531	bk
8	Spectrogram 1	1	288.196309168	288.291967445	359.020	974.482	775.195	0.0957	0.0697	861.328	0.8667	344.531	bk
9	Spectrogram 1	1	288.382159534	288.477817811	410.308	991.578	775.195	0.0957	0.0639	861.328	0.8667	344.531	bk
10	Spectrogram 1	1	288.592607743	288.696465300	324.827	1025.770	775.195	0.1039	0.0639	861.328	0.8235	344.531	bk
11	Spectrogram 1	1	288.811255232	288.920578977	359.020	1042.866	775.195	0.1093	0.0697	861.328	0.8333	344.531	bk
12	Spectrogram 1	1	289.509830402	289.857696428	153.866	495.789	344.531	0.3479	0.2148	430.664	0.7627	172.266	bm
13	Spectrogram 1	1	290.360169577	290.588215082	205.154	495.789	344.531	0.2280	0.1335	430.664	0.7368	172.266	bm
