Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3980.992975821	3981.682019016	179.496	456.900	281.250	0.6890	0.5013	375.000	0.8828	187.500	bm
2	Spectrogram 1	1	3983.634697365	3983.995432826	179.496	554.807	375.000	0.3607	0.2827	375.000	0.8955	93.750	bm
3	Spectrogram 1	1	3983.911105056	3984.670054986	620.078	1060.660	843.750	0.7589	0.6133	937.500	0.9149	187.500	us
4	Spectrogram 1	1	3984.681767176	3984.770779823	571.125	995.389	750.000	0.0890	0.0693	937.500	0.9375	281.250	bk
5	Spectrogram 1	1	3984.819971022	3984.923038296	473.218	962.753	750.000	0.1031	0.0800	843.750	1.0000	281.250	bk
6	Spectrogram 1	1	3984.981599248	3985.087008960	473.218	946.435	656.250	0.1054	0.0747	843.750	0.8889	281.250	bk
7	Spectrogram 1	1	3985.171336730	3985.269719128	440.582	962.753	656.250	0.0984	0.0640	843.750	0.9444	281.250	bk
8	Spectrogram 1	1	3985.351704460	3985.457114173	440.582	962.753	656.250	0.1054	0.0693	750.000	0.8947	187.500	bk
9	Spectrogram 1	1	3985.522702439	3985.639824341	391.628	995.389	656.250	0.1171	0.0747	843.750	0.9524	281.250	bk
10	Spectrogram 1	1	3985.731179425	3985.831904262	424.264	962.753	656.250	0.1007	0.0747	843.750	0.9444	281.250	bk
11	Spectrogram 1	1	3985.941998851	3986.035696373	375.311	962.753	656.250	0.0937	0.0533	750.000	0.8750	187.500	bk
12	Spectrogram 1	1	3987.087451060	3987.366201188	81.589	489.535	93.750	0.2788	0.2453	375.000	0.9615	281.250	bm
