Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	944.915541304	945.360439488	142.565	522.737	344.531	0.4449	0.2264	344.531	0.6842	86.133	bm
2	Spectrogram 1	1	946.443554709	947.264497786	84.007	520.844	344.531	0.8209	0.4934	344.531	0.7872	172.266	bm
3	Spectrogram 1	1	948.532987250	948.893142923	117.610	453.638	258.398	0.3602	0.2786	344.531	0.8852	172.266	bm
4	Spectrogram 1	1	949.510174332	949.759105459	151.213	504.042	344.531	0.2489	0.1277	430.664	0.7381	172.266	bm
7	Spectrogram 1	1	949.793532104	950.233133881	655.255	1058.489	861.328	0.4396	0.3367	947.461	0.8800	172.266	us
5	Spectrogram 1	1	949.862385394	950.233133881	100.808	487.241	258.398	0.3707	0.2786	430.664	0.8889	258.398	bm
8	Spectrogram 1	1	950.225189270	950.304635374	604.851	1058.489	861.328	0.0794	0.0580	947.461	0.8333	172.266	bk
9	Spectrogram 1	1	950.344358426	950.426452734	571.248	1008.084	775.195	0.0821	0.0406	861.328	0.7692	172.266	bk
10	Spectrogram 1	1	950.482065007	950.569455722	537.645	974.482	775.195	0.0874	0.0522	861.328	0.7857	172.266	bk
11	Spectrogram 1	1	950.625067995	950.712458709	504.042	974.482	775.195	0.0874	0.0580	861.328	0.8571	258.398	bk
6	Spectrogram 1	1	950.696569488	950.924314987	134.411	403.234	258.398	0.2277	0.1625	344.531	0.8421	172.266	bm
12	Spectrogram 1	1	950.783960203	950.873999121	487.241	1024.886	775.195	0.0900	0.0580	861.328	0.9286	258.398	bk
13	Spectrogram 1	1	950.945500615	951.048780551	420.035	1024.886	775.195	0.1033	0.0580	861.328	0.7647	258.398	bk
14	Spectrogram 1	1	951.122930248	951.236802997	302.425	1024.886	775.195	0.1139	0.0871	861.328	0.9474	344.531	bk
15	Spectrogram 1	1	951.316249101	951.416880833	369.631	957.680	775.195	0.1006	0.0871	861.328	1.0000	344.531	bk
16	Spectrogram 1	1	951.520160769	951.623440704	386.432	1008.084	775.195	0.1033	0.0697	861.328	0.8235	344.531	bk
19	Spectrogram 1	1	951.578421245	951.954466139	151.213	420.035	258.398	0.3760	0.2902	344.531	0.8281	172.266	bm
17	Spectrogram 1	1	951.737313454	951.840593389	352.830	957.680	689.062	0.1033	0.0755	861.328	0.8824	344.531	bk
18	Spectrogram 1	1	951.959762546	952.060394278	352.830	991.283	689.062	0.1006	0.0639	861.328	0.8824	344.531	bk
20	Spectrogram 1	1	952.195452655	952.293436183	352.830	974.482	689.062	0.0980	0.0697	861.328	0.8750	344.531	bk
21	Spectrogram 1	1	952.717148739	953.000506511	117.610	403.234	258.398	0.2834	0.2090	344.531	0.8125	172.266	bm
22	Spectrogram 1	1	953.551332834	953.678446600	134.411	420.035	258.398	0.1271	0.0813	344.531	0.8095	86.133	bm
23	Spectrogram 1	1	953.673150194	953.773781926	386.432	873.673	689.062	0.1006	0.0639	775.195	0.8750	258.398	bk
24	Spectrogram 1	1	954.451722015	954.592076799	100.808	453.638	258.398	0.1404	0.0755	344.531	0.7826	86.133	bm
25	Spectrogram 1	1	954.576187578	954.674171107	386.432	924.077	689.062	0.0980	0.0697	775.195	0.9375	258.398	bk
26	Spectrogram 1	1	954.798636670	955.669895613	84.007	520.844	344.531	0.8713	0.5573	344.531	0.8267	172.266	bm
27	Spectrogram 1	1	956.890717415	957.229687459	100.808	403.234	258.398	0.3390	0.2554	344.531	0.8947	172.266	bm
28	Spectrogram 1	1	957.592491335	957.870552700	134.411	504.042	344.531	0.2781	0.1567	430.664	0.7447	172.266	bm
29	Spectrogram 1	1	957.934109584	958.172447896	100.808	470.439	258.398	0.2383	0.1800	344.531	0.8000	86.133	bm
30	Spectrogram 1	1	958.535251772	959.215840065	100.808	470.439	344.531	0.6806	0.3889	430.664	0.9138	172.266	bm
