Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	2493.811742853	2494.160950967	125.000	525.000	281.250	0.3492	0.2667	375.000	0.9231	187.500	bm
2	Spectrogram 1	1	2495.911775214	2496.021799689	100.000	475.000	281.250	0.1100	0.0853	375.000	0.9000	187.500	bm
3	Spectrogram 1	1	2497.232068908	2497.358836238	125.000	525.000	281.250	0.1268	0.0853	375.000	0.9091	187.500	bm
4	Spectrogram 1	1	2497.404281129	2497.657815788	125.000	575.000	375.000	0.2535	0.1813	375.000	0.8696	93.750	bm
5	Spectrogram 1	1	2497.629113751	2498.267734070	525.000	1150.000	843.750	0.6386	0.5013	937.500	0.9244	281.250	us
6	Spectrogram 1	1	2498.009415739	2498.100305522	450.000	900.000	750.000	0.0909	0.0533	843.750	0.8125	187.500	bk
7	Spectrogram 1	1	2498.274909580	2498.375366709	425.000	1075.000	750.000	0.1005	0.0693	843.750	0.8889	187.500	bk
8	Spectrogram 1	1	2498.437554455	2498.521268729	375.000	1100.000	750.000	0.0837	0.0587	843.750	0.9286	281.250	bk
10	Spectrogram 1	1	2498.581064639	2498.691089114	150.000	550.000	281.250	0.1100	0.0853	468.750	1.0000	281.250	bm
9	Spectrogram 1	1	2498.597807494	2498.688697277	475.000	1050.000	750.000	0.0909	0.0640	843.750	0.9375	281.250	bk
11	Spectrogram 1	1	2498.686305441	2498.781978897	400.000	950.000	656.250	0.0957	0.0747	843.750	0.8824	281.250	bk
12	Spectrogram 1	1	2498.786762570	2498.880044190	400.000	1050.000	750.000	0.0933	0.0640	843.750	0.8824	281.250	bk
13	Spectrogram 1	1	2498.987676828	2499.092917629	400.000	1050.000	750.000	0.1052	0.0693	843.750	0.8889	281.250	bk
14	Spectrogram 1	1	2499.222076795	2499.322533924	475.000	1050.000	750.000	0.1005	0.0693	843.750	1.0000	281.250	bk
15	Spectrogram 1	1	2499.927587761	2500.089951001	175.000	550.000	375.000	0.1624	0.0907	468.750	0.7586	187.500	bm
16	Spectrogram 1	1	2500.089951001	2500.177897755	500.000	925.000	656.250	0.0879	0.0427	750.000	0.9375	187.500	bk
17	Spectrogram 1	1	2500.127159243	2500.407912344	125.000	500.000	375.000	0.2808	0.2400	468.750	0.9423	281.250	bm
18	Spectrogram 1	1	2500.796907604	2500.999861652	150.000	525.000	375.000	0.2030	0.1067	375.000	0.7297	93.750	bm
