Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	497.138285096	497.389729709	119.673	461.597	258.398	0.2514	0.1625	344.531	0.8372	172.266	bm
2	Spectrogram 1	1	497.556448420	498.042939085	153.866	529.981	344.531	0.4865	0.3251	430.664	0.8554	172.266	bm
3	Spectrogram 1	1	500.571050684	500.863491701	170.962	529.981	344.531	0.2924	0.1451	430.664	0.6122	172.266	bm
4	Spectrogram 1	1	500.822495297	501.533099638	649.654	1025.770	861.328	0.7106	0.5631	947.461	0.9256	172.266	us
5	Spectrogram 1	1	501.557697481	501.647889570	529.981	1025.770	775.195	0.0902	0.0639	947.461	1.0000	344.531	bk
6	Spectrogram 1	1	501.710750723	501.803675906	393.212	1059.962	689.062	0.0929	0.0639	861.328	0.8667	258.398	bk
7	Spectrogram 1	1	501.872003247	501.967661524	376.116	991.578	689.062	0.0957	0.0639	861.328	0.8667	344.531	bk
8	Spectrogram 1	1	502.046921239	502.153511890	376.116	957.385	689.062	0.1066	0.0639	861.328	0.8824	344.531	bk
9	Spectrogram 1	1	502.235504698	502.347561537	376.116	1025.770	689.062	0.1121	0.0755	861.328	0.8421	344.531	bk
10	Spectrogram 1	1	502.451419094	502.558009746	341.923	991.578	689.062	0.1066	0.0639	861.328	0.8235	344.531	bk
11	Spectrogram 1	1	502.672799678	502.768457954	410.308	1008.674	689.062	0.0957	0.0697	861.328	0.9333	344.531	bk
12	Spectrogram 1	1	503.361539270	503.580186760	188.058	547.077	344.531	0.2186	0.1393	430.664	0.8378	172.266	bm
13	Spectrogram 1	1	504.050278862	504.288058007	153.866	495.789	344.531	0.2378	0.1277	430.664	0.8000	172.266	bm
