Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1088.271377114	1088.735772647	117.610	420.035	258.398	0.4644	0.3135	344.531	0.7848	172.266	bm
2	Spectrogram 1	1	1090.400266702	1090.984506244	134.411	487.241	258.398	0.5842	0.4180	344.531	0.8700	86.133	bm
3	Spectrogram 1	1	1093.426327920	1094.055508965	117.610	470.439	344.531	0.6292	0.3309	430.664	0.6204	172.266	bm
4	Spectrogram 1	1	1093.703467190	1094.415040991	638.453	1092.091	861.328	0.7116	0.5805	947.461	0.9672	258.398	us
5	Spectrogram 1	1	1094.265235980	1094.381334864	420.035	974.482	775.195	0.1161	0.1045	947.461	1.0000	344.531	bk
6	Spectrogram 1	1	1094.456237369	1094.564846002	487.241	1058.489	775.195	0.1086	0.0697	861.328	0.9412	258.398	bk
7	Spectrogram 1	1	1094.617277756	1094.722141263	436.837	1024.886	775.195	0.1049	0.0639	861.328	0.8235	258.398	bk
8	Spectrogram 1	1	1094.767082766	1094.871946274	420.035	1008.084	775.195	0.1049	0.0639	861.328	0.8824	258.398	bk
9	Spectrogram 1	1	1094.931868278	1095.047967161	352.830	991.283	775.195	0.1161	0.0697	861.328	0.7895	258.398	bk
10	Spectrogram 1	1	1095.126614792	1095.231478300	336.028	1024.886	775.195	0.1049	0.0639	861.328	0.7647	258.398	bk
11	Spectrogram 1	1	1095.306380805	1095.429969939	352.830	1008.084	689.062	0.1236	0.0639	861.328	0.7500	258.398	bk
12	Spectrogram 1	1	1095.512362695	1095.628461578	420.035	974.482	689.062	0.1161	0.0639	861.328	0.7368	258.398	bk
13	Spectrogram 1	1	1095.729579960	1095.838188593	352.830	991.283	775.195	0.1086	0.0580	861.328	0.7222	258.398	bk
14	Spectrogram 1	1	1095.946797226	1096.062896109	436.837	991.283	775.195	0.1161	0.0580	861.328	0.7368	258.398	bk
15	Spectrogram 1	1	1096.182740118	1096.291348751	352.830	1008.084	775.195	0.1086	0.0639	861.328	0.7778	258.398	bk
16	Spectrogram 1	1	1096.414937885	1096.538527019	420.035	1008.084	775.195	0.1236	0.0697	861.328	0.8500	258.398	bk
17	Spectrogram 1	1	1097.781908608	1097.916733118	117.610	420.035	258.398	0.1348	0.0871	344.531	0.8636	172.266	bm
18	Spectrogram 1	1	1098.504717785	1099.264978215	134.411	453.638	258.398	0.7603	0.5341	344.531	0.8154	172.266	bm
19	Spectrogram 1	1	1101.118815223	1101.905291529	134.411	504.042	344.531	0.7865	0.4702	430.664	0.7630	172.266	bm
