Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1923.635359653	1924.342921236	128.205	435.897	281.250	0.7076	0.5600	375.000	0.8864	187.500	bm
2	Spectrogram 1	1	1926.245923977	1926.359010365	102.564	435.897	281.250	0.1131	0.0693	375.000	0.8000	187.500	bm
3	Spectrogram 1	1	1926.406986408	1926.499511634	410.256	871.795	656.250	0.0925	0.0640	750.000	0.9375	281.250	bk
4	Spectrogram 1	1	1926.688536348	1926.955083520	153.846	487.179	281.250	0.2665	0.1760	375.000	0.8367	93.750	bm
6	Spectrogram 1	1	1926.981738237	1927.761994504	512.821	1128.205	843.750	0.7803	0.6827	937.500	0.9586	281.250	us
5	Spectrogram 1	1	1926.986584549	1927.122281291	153.846	564.103	375.000	0.1357	0.1013	562.500	0.8800	375.000	bm
7	Spectrogram 1	1	1927.241015941	1927.328249561	256.410	923.077	750.000	0.0872	0.0747	843.750	0.9375	562.500	bk
8	Spectrogram 1	1	1927.776533440	1927.883152309	461.538	1128.205	750.000	0.1066	0.0800	843.750	1.0000	187.500	bk
9	Spectrogram 1	1	1927.931615431	1928.018849051	384.615	1102.564	750.000	0.0872	0.0693	843.750	0.9333	187.500	bk
10	Spectrogram 1	1	1928.086147921	1928.192380588	435.897	1000.000	750.000	0.1062	0.0960	843.750	1.0000	281.250	bk
11	Spectrogram 1	1	1928.271198373	1928.380857901	358.974	1076.923	750.000	0.1097	0.1013	843.750	1.0000	187.500	bk
12	Spectrogram 1	1	1928.463102546	1928.559054633	307.692	1051.282	750.000	0.0960	0.0747	843.750	0.9412	281.250	bk
13	Spectrogram 1	1	1928.658433579	1928.744105085	358.974	1000.000	750.000	0.0857	0.0747	843.750	0.9333	281.250	bk
14	Spectrogram 1	1	1928.857191473	1928.953143559	358.974	974.359	750.000	0.0960	0.0853	843.750	1.0000	281.250	bk
15	Spectrogram 1	1	1929.066229947	1929.169035754	333.333	1051.282	750.000	0.1028	0.0853	843.750	0.8947	281.250	bk
16	Spectrogram 1	1	1929.278695281	1929.384927948	333.333	1025.641	750.000	0.1062	0.0853	843.750	0.8947	375.000	bk
17	Spectrogram 1	1	1929.494587476	1929.624808164	333.333	1076.923	750.000	0.1302	0.1013	843.750	0.9130	281.250	bk
18	Spectrogram 1	1	1929.761882574	1929.868115241	358.974	1000.000	750.000	0.1062	0.0907	843.750	0.9474	281.250	bk
19	Spectrogram 1	1	1931.331384559	1931.756315228	128.205	487.179	281.250	0.4249	0.3307	468.750	0.8987	281.250	bm
20	Spectrogram 1	1	1932.431406693	1933.349805235	102.564	435.897	281.250	0.9184	0.7627	375.000	0.9070	187.500	bm
21	Spectrogram 1	1	1934.933014662	1935.943938430	153.846	538.462	281.250	1.0109	0.7573	375.000	0.8677	187.500	bm
22	Spectrogram 1	1	1936.159830624	1937.229011016	76.923	512.821	93.750	1.0692	0.9547	375.000	0.9450	281.250	bm
