Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	669.219530458	669.680700229	132.300	485.100	258.398	0.4612	0.2554	344.531	0.7179	86.133	bm
2	Spectrogram 1	1	671.001789476	671.499747298	132.300	485.100	344.531	0.4980	0.2728	430.664	0.8941	172.266	bm
3	Spectrogram 1	1	673.037687827	673.425477989	110.250	463.050	258.398	0.3878	0.2670	344.531	0.8636	172.266	bm
4	Spectrogram 1	1	673.919029104	674.249532083	132.300	551.250	344.531	0.3305	0.1451	430.664	0.6607	172.266	bm
5	Spectrogram 1	1	674.196651606	675.011892287	485.100	1036.350	861.328	0.8152	0.7314	947.461	0.9786	258.398	us
6	Spectrogram 1	1	674.994265462	675.086806296	507.150	1036.350	775.195	0.0925	0.0697	861.328	0.9333	258.398	bk
7	Spectrogram 1	1	675.117653241	675.236634313	418.950	1036.350	775.195	0.1190	0.0697	861.328	0.9000	258.398	bk
8	Spectrogram 1	1	675.289514790	675.404089156	441.000	904.050	689.062	0.1146	0.0755	861.328	0.9444	258.398	bk
9	Spectrogram 1	1	675.461376339	675.549510467	441.000	948.150	689.062	0.0881	0.0580	775.195	0.9286	172.266	bk
10	Spectrogram 1	1	675.633237888	675.743405548	463.050	970.200	775.195	0.1102	0.0697	861.328	0.8333	258.398	bk
11	Spectrogram 1	1	675.816127794	675.912724166	441.000	904.050	689.062	0.0966	0.0580	775.195	0.8750	172.266	bk
12	Spectrogram 1	1	676.009320537	676.105916908	374.850	948.150	775.195	0.0966	0.0639	861.328	0.9333	258.398	bk
13	Spectrogram 1	1	676.214977326	676.308457685	374.850	1014.300	689.062	0.0935	0.0522	775.195	0.8000	172.266	bk
14	Spectrogram 1	1	676.426866140	676.523462511	374.850	948.150	689.062	0.0966	0.0639	775.195	0.9333	172.266	bk
15	Spectrogram 1	1	676.657451026	676.754047397	418.950	948.150	775.195	0.0966	0.0697	861.328	0.9375	258.398	bk
16	Spectrogram 1	1	676.881803888	677.003328354	330.750	926.100	775.195	0.1215	0.0813	861.328	0.9000	258.398	bk
17	Spectrogram 1	1	677.103040737	677.205869132	374.850	926.100	689.062	0.1028	0.0697	861.328	0.9412	258.398	bk
18	Spectrogram 1	1	679.359033402	679.511717989	110.250	507.150	172.266	0.1527	0.1277	344.531	0.9200	172.266	bm
19	Spectrogram 1	1	679.508601977	679.589618288	441.000	926.100	689.062	0.0810	0.0580	775.195	1.0000	172.266	bk
20	Spectrogram 1	1	680.910807362	681.306540882	66.150	418.950	86.133	0.3957	0.2438	258.398	0.7910	172.266	bm
21	Spectrogram 1	1	685.006302370	686.011031426	110.250	463.050	258.398	1.0047	0.7256	344.531	0.8081	172.266	bm
22	Spectrogram 1	1	687.615072551	687.958795649	154.350	507.150	344.531	0.3437	0.1451	430.664	0.6724	172.266	bm
23	Spectrogram 1	1	688.452346764	689.113352722	132.300	418.950	344.531	0.6610	0.3541	344.531	0.7345	86.133	bm
