Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	806.082722727	806.555004166	107.666	495.264	344.531	0.4723	0.2844	344.531	0.8250	86.133	bm
2	Spectrogram 1	1	807.260941428	807.743721899	150.732	452.197	344.531	0.4828	0.3831	344.531	0.9268	86.133	bm
3	Spectrogram 1	1	808.560455778	808.959747897	107.666	495.264	258.398	0.3993	0.3019	344.531	0.8955	172.266	bm
4	Spectrogram 1	1	810.313711173	810.636774796	129.199	516.797	344.531	0.3231	0.1800	430.664	0.7407	172.266	bm
6	Spectrogram 1	1	810.564176229	811.170374264	700.409	1081.065	861.328	0.6062	0.5515	947.461	0.9903	172.266	us
5	Spectrogram 1	1	810.571436086	810.665814223	387.598	882.861	689.062	0.0944	0.0639	861.328	0.9333	430.664	bk
20	Spectrogram 1	1	811.025177130	811.166744336	137.036	472.014	344.531	0.1416	0.0929	430.664	0.8333	172.266	bm
7	Spectrogram 1	1	811.144964765	811.246602759	426.336	959.255	775.195	0.1016	0.0697	947.461	0.8125	344.531	bk
8	Spectrogram 1	1	811.268382329	811.377280180	517.693	1020.160	775.195	0.1089	0.0639	861.328	0.8333	258.398	bk
9	Spectrogram 1	1	811.428099177	811.536997028	365.431	1004.934	775.195	0.1089	0.0697	861.328	0.8235	258.398	bk
10	Spectrogram 1	1	811.591445953	811.696713875	365.431	974.482	775.195	0.1053	0.0755	861.328	0.8824	258.398	bk
11	Spectrogram 1	1	811.769312442	811.874580364	319.752	974.482	775.195	0.1053	0.0813	861.328	0.8333	258.398	bk
12	Spectrogram 1	1	811.939919075	812.048816925	441.562	974.482	775.195	0.1089	0.0813	861.328	0.8889	258.398	bk
21	Spectrogram 1	1	811.961698645	812.103265851	152.263	441.562	344.531	0.1416	0.0929	344.531	0.9130	86.133	bm
13	Spectrogram 1	1	812.099635922	812.197643988	411.109	959.255	775.195	0.0980	0.0813	861.328	1.0000	258.398	bk
14	Spectrogram 1	1	812.143195063	812.244833056	411.109	944.029	689.062	0.1016	0.0871	861.328	0.9375	344.531	bk
15	Spectrogram 1	1	812.335581265	812.444479116	365.431	959.255	775.195	0.1089	0.0813	861.328	0.9444	344.531	bk
16	Spectrogram 1	1	812.564266752	812.662274817	365.431	989.708	689.062	0.0980	0.0813	775.195	0.8750	258.398	bk
22	Spectrogram 1	1	812.669534674	812.825621593	137.036	426.336	344.531	0.1561	0.0929	344.531	0.8400	86.133	bm
17	Spectrogram 1	1	812.774802596	812.869180733	411.109	959.255	689.062	0.0944	0.0755	861.328	0.9333	344.531	bk
18	Spectrogram 1	1	813.010747939	813.116015861	380.657	944.029	689.062	0.1053	0.0697	861.328	0.8824	344.531	bk
19	Spectrogram 1	1	813.239433425	813.351961204	334.978	959.255	689.062	0.1125	0.0871	861.328	0.9444	344.531	bk
23	Spectrogram 1	1	813.533457622	813.675024828	152.263	456.788	344.531	0.1416	0.0929	344.531	0.8333	86.133	bm
24	Spectrogram 1	1	813.682284684	813.773032893	472.014	883.124	689.062	0.0907	0.0697	775.195	0.9333	258.398	bk
25	Spectrogram 1	1	814.419160140	814.549837561	152.263	441.562	258.398	0.1307	0.0813	344.531	0.8571	86.133	bm
26	Spectrogram 1	1	814.557097417	814.673255125	441.562	928.803	689.062	0.1162	0.0697	775.195	0.8947	258.398	bk
27	Spectrogram 1	1	814.578876988	815.428280222	152.263	456.788	344.531	0.8494	0.6560	344.531	0.8356	86.133	bm
