Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3595.889160356	3596.327998541	150.182	469.319	281.250	0.4388	0.3147	375.000	0.9136	187.500	bm
2	Spectrogram 1	1	3598.675118546	3598.955299849	187.727	506.864	375.000	0.2802	0.1973	468.750	0.7885	187.500	bm
3	Spectrogram 1	1	3598.938421457	3599.616932806	619.501	1088.819	843.750	0.6785	0.5387	937.500	0.8819	187.500	us
4	Spectrogram 1	1	3599.596678736	3599.691197729	506.864	1013.728	843.750	0.0945	0.0640	937.500	0.9412	281.250	bk
5	Spectrogram 1	1	3599.741832905	3599.839727577	450.546	1051.274	750.000	0.0979	0.0640	937.500	0.8824	375.000	bk
6	Spectrogram 1	1	3599.897114109	3599.995008781	431.773	1070.047	750.000	0.0979	0.0587	843.750	0.8333	281.250	bk
7	Spectrogram 1	1	3600.076025061	3600.173919733	450.546	994.956	750.000	0.0979	0.0747	843.750	0.9412	281.250	bk
8	Spectrogram 1	1	3600.281941441	3600.376460434	431.773	976.183	750.000	0.0945	0.0800	843.750	1.0000	281.250	bk
9	Spectrogram 1	1	3600.349455008	3600.447349680	337.909	957.410	750.000	0.0979	0.0853	843.750	0.9412	281.250	bk
10	Spectrogram 1	1	3600.497984855	3600.568874100	506.864	994.956	750.000	0.0709	0.0427	843.750	0.7500	281.250	bk
11	Spectrogram 1	1	3600.818674298	3601.061723139	150.182	431.773	281.250	0.2430	0.1760	375.000	0.8667	187.500	bm
12	Spectrogram 1	1	3600.960452789	3601.058347461	469.319	882.319	656.250	0.0979	0.0800	750.000	1.0000	187.500	bk
13	Spectrogram 1	1	3601.368909869	3601.611958710	150.182	488.091	375.000	0.2430	0.1760	375.000	0.9333	93.750	bm
