Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	280.895332871	281.234786703	111.139	444.556	258.398	0.3395	0.2902	344.531	0.9655	172.266	bm
2	Spectrogram 1	1	281.834873255	281.957142209	111.139	489.012	258.398	0.1223	0.0755	344.531	0.8500	172.266	bm
3	Spectrogram 1	1	281.979665437	282.336819487	88.911	533.468	344.531	0.3572	0.2612	430.664	0.8833	172.266	bm
4	Spectrogram 1	1	282.938511445	283.176614145	66.683	489.012	258.398	0.2381	0.1916	344.531	0.9000	258.398	bm
5	Spectrogram 1	1	284.634188782	284.891597107	133.367	555.696	344.531	0.2574	0.1393	430.664	0.7045	172.266	bm
6	Spectrogram 1	1	284.898032315	285.631646039	489.012	1066.935	861.328	0.7336	0.6095	947.461	0.9120	258.398	us
7	Spectrogram 1	1	285.075000538	285.168311055	400.101	911.341	775.195	0.0933	0.0871	861.328	1.0000	344.531	bk
8	Spectrogram 1	1	285.586599583	285.824702283	133.367	489.012	344.531	0.2381	0.1741	430.664	0.9000	172.266	bm
9	Spectrogram 1	1	285.634863643	285.728174161	422.329	1089.163	775.195	0.0933	0.0464	861.328	0.8000	172.266	bk
10	Spectrogram 1	1	285.702433329	285.805396658	466.784	1044.708	775.195	0.1030	0.0987	861.328	1.0000	344.531	bk
11	Spectrogram 1	1	285.789308638	285.889054364	422.329	1022.480	775.195	0.0997	0.0639	861.328	0.8125	258.398	bk
12	Spectrogram 1	1	285.927665612	286.037064150	333.417	1089.163	775.195	0.1094	0.0580	861.328	0.8333	344.531	bk
13	Spectrogram 1	1	286.101416231	286.217249977	333.417	1089.163	775.195	0.1158	0.0639	861.328	0.7895	258.398	bk
15	Spectrogram 1	1	286.242990810	286.452135073	155.595	422.329	344.531	0.2091	0.1509	344.531	0.9714	86.133	bm
14	Spectrogram 1	1	286.281602058	286.384565388	377.873	1066.935	775.195	0.1030	0.0639	861.328	0.8824	344.531	bk
16	Spectrogram 1	1	286.345954139	286.452135073	400.101	1000.252	602.930	0.1062	0.0639	775.195	0.7059	258.398	bk
17	Spectrogram 1	1	286.474658302	286.584056840	266.734	1000.252	775.195	0.1094	0.0580	861.328	0.7778	344.531	bk
18	Spectrogram 1	1	286.674149753	286.783548291	355.645	1022.480	775.195	0.1094	0.0580	861.328	0.8235	344.531	bk
19	Spectrogram 1	1	286.863988392	287.057044636	133.367	489.012	344.531	0.1931	0.1335	430.664	0.8788	172.266	bm
20	Spectrogram 1	1	286.896164433	286.989474950	333.417	1000.252	689.062	0.0933	0.0580	861.328	0.8667	344.531	bk
21	Spectrogram 1	1	286.960516514	287.053827032	377.873	933.569	602.930	0.0933	0.0639	775.195	0.7333	258.398	bk
22	Spectrogram 1	1	287.108526300	287.224360046	333.417	1000.252	775.195	0.1158	0.0580	861.328	0.7895	344.531	bk
23	Spectrogram 1	1	287.336976188	287.436721914	355.645	1000.252	775.195	0.0997	0.0580	861.328	0.8750	344.531	bk
24	Spectrogram 1	1	287.446374726	287.632995761	177.823	466.784	344.531	0.1866	0.1103	430.664	0.8710	172.266	bm
25	Spectrogram 1	1	287.558990868	287.681259822	422.329	955.796	689.062	0.1223	0.0697	775.195	0.8500	258.398	bk
26	Spectrogram 1	1	288.263646156	288.421308755	133.367	533.468	344.531	0.1577	0.1219	516.797	1.0000	258.398	bm
27	Spectrogram 1	1	288.360174278	288.456702399	444.556	978.024	689.062	0.0965	0.0639	775.195	0.8125	258.398	bk
28	Spectrogram 1	1	288.659411455	288.810638845	111.139	466.784	258.398	0.1512	0.0813	344.531	0.7200	172.266	bm
29	Spectrogram 1	1	289.283626642	289.824184123	88.911	466.784	258.398	0.5406	0.4296	344.531	0.8804	172.266	bm
30	Spectrogram 1	1	290.264995878	290.599626700	66.683	466.784	258.398	0.3346	0.2554	344.531	0.8772	258.398	bm
31	Spectrogram 1	1	291.812663429	292.134423834	44.456	555.696	344.531	0.3218	0.1916	430.664	0.7593	258.398	bm
32	Spectrogram 1	1	292.707157356	293.408595040	111.139	466.784	258.398	0.7014	0.5805	344.531	0.8917	172.266	bm
