Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	872.789056385	873.231349526	127.502	455.365	258.398	0.4423	0.2670	344.531	0.8267	86.133	bm
2	Spectrogram 1	1	873.461855226	873.734103902	528.224	1001.803	775.195	0.2722	0.1683	861.328	0.7826	172.266	bk
3	Spectrogram 1	1	873.807630591	874.336378020	91.073	528.224	344.531	0.5287	0.1393	430.664	0.5444	172.266	bm
4	Spectrogram 1	1	874.160878873	874.831375613	710.370	1275.023	947.461	0.6705	0.4702	1119.727	0.8870	344.531	us
5	Spectrogram 1	1	874.433127549	874.682876335	455.365	856.087	775.195	0.2497	0.1509	775.195	0.7857	86.133	bk
6	Spectrogram 1	1	874.742820833	875.195068634	72.858	437.151	258.398	0.4522	0.2554	344.531	0.8182	86.133	bm
7	Spectrogram 1	1	874.839570363	874.936319893	437.151	1165.735	861.328	0.0967	0.0464	947.461	0.6875	258.398	bk
8	Spectrogram 1	1	875.019569488	875.136568919	364.292	1020.018	775.195	0.1170	0.0639	861.328	0.7368	258.398	bk
9	Spectrogram 1	1	875.219818514	875.330067978	346.078	1074.662	775.195	0.1102	0.0580	861.328	0.7222	258.398	bk
10	Spectrogram 1	1	875.386317704	875.584316741	382.507	1074.662	775.195	0.1980	0.1219	861.328	0.7941	172.266	bk
11	Spectrogram 1	1	875.649566424	875.768815844	364.292	1056.447	775.195	0.1192	0.0580	861.328	0.7368	258.398	bk
12	Spectrogram 1	1	875.676566293	876.149063995	72.858	455.365	258.398	0.4725	0.2902	430.664	0.8025	172.266	bm
13	Spectrogram 1	1	875.899315210	876.027564586	309.648	1056.447	775.195	0.1282	0.0639	861.328	0.6667	344.531	bk
14	Spectrogram 1	1	876.160313941	876.290813306	291.434	1038.233	775.195	0.1305	0.0580	861.328	0.6667	258.398	bk
15	Spectrogram 1	1	876.347687376	876.608608510	382.507	965.374	775.195	0.2609	0.1509	861.328	0.7500	172.266	bk
16	Spectrogram 1	1	876.672247811	877.076357371	109.288	473.580	258.398	0.4041	0.2148	344.531	0.7246	86.133	bm
17	Spectrogram 1	1	877.324550644	877.575925883	455.365	1038.233	775.195	0.2514	0.1451	861.328	0.7442	172.266	bk
18	Spectrogram 1	1	877.636306763	878.284303612	163.931	510.009	344.531	0.6480	0.3947	430.664	0.8198	172.266	bm
19	Spectrogram 1	1	878.266303700	878.644301862	528.224	947.160	775.195	0.3780	0.1683	861.328	0.6094	172.266	bk
20	Spectrogram 1	1	878.657801796	879.013300067	109.288	455.365	258.398	0.3555	0.2206	344.531	0.8000	86.133	bm
