Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	539.469070112	539.706394980	141.743	425.228	258.398	0.2373	0.1509	344.531	0.8000	172.266	bm
2	Spectrogram 1	1	540.101799141	540.662001837	125.284	551.250	344.531	0.5602	0.4238	430.664	0.8438	172.266	bm
3	Spectrogram 1	1	543.144662241	543.258183492	50.114	476.080	258.398	0.1135	0.0755	344.531	0.8889	172.266	bm
4	Spectrogram 1	1	543.356897623	543.576536566	150.341	526.193	344.531	0.2196	0.1219	430.664	0.6757	172.266	bm
5	Spectrogram 1	1	543.581472272	544.344038937	526.193	1127.557	861.328	0.7626	0.6211	947.461	0.9077	258.398	us
6	Spectrogram 1	1	544.010878744	544.178692767	100.227	451.023	258.398	0.1678	0.0929	344.531	0.7143	86.133	bm
7	Spectrogram 1	1	544.102189315	544.218178419	400.909	776.761	775.195	0.1160	0.0580	775.195	0.7368	172.266	bk
8	Spectrogram 1	1	544.341571084	544.447688775	476.080	1077.443	775.195	0.1061	0.0580	947.461	0.7647	258.398	bk
9	Spectrogram 1	1	544.497045841	544.593292119	375.852	1077.443	775.195	0.0962	0.0639	861.328	0.8667	258.398	bk
10	Spectrogram 1	1	544.664859864	544.763573995	300.682	1052.386	689.062	0.0987	0.0639	861.328	0.8750	344.531	bk
11	Spectrogram 1	1	544.842545300	544.936323725	350.795	1102.500	775.195	0.0938	0.0697	861.328	0.9333	344.531	bk
12	Spectrogram 1	1	544.980745084	545.084394922	75.170	476.080	258.398	0.1036	0.0639	344.531	0.8824	172.266	bm
13	Spectrogram 1	1	545.057248536	545.138687695	375.852	1077.443	689.062	0.0814	0.0522	861.328	0.9231	344.531	bk
14	Spectrogram 1	1	545.081927069	545.158430521	350.795	1052.386	689.062	0.0765	0.0639	861.328	0.9231	344.531	bk
15	Spectrogram 1	1	545.267016065	545.375601610	275.625	1127.557	689.062	0.1086	0.0813	861.328	0.9444	344.531	bk
16	Spectrogram 1	1	545.740843896	545.908657919	125.284	526.193	344.531	0.1678	0.0755	430.664	0.6786	172.266	bm
17	Spectrogram 1	1	545.906190066	545.995032784	425.966	977.216	602.930	0.0888	0.0697	775.195	0.9333	344.531	bk
18	Spectrogram 1	1	546.006762556	546.181266136	125.284	501.136	344.531	0.1745	0.0871	430.664	0.7241	172.266	bm
