Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	3213.131352415	3213.847482397	108.108	486.486	281.250	0.7161	0.5120	375.000	0.8346	187.500	bm
2	Spectrogram 1	1	3214.074867695	3214.213405719	152.888	477.775	281.250	0.1385	0.1227	375.000	0.9600	187.500	bm
3	Spectrogram 1	1	3214.208628546	3214.323280704	592.441	955.550	750.000	0.1147	0.0907	843.750	1.0000	187.500	bk
4	Spectrogram 1	1	3214.466595902	3214.676791526	114.666	458.664	281.250	0.2102	0.1653	375.000	0.9474	187.500	bm
5	Spectrogram 1	1	3215.226166451	3215.460247941	649.774	1012.883	750.000	0.2341	0.1227	843.750	0.8605	187.500	bk
6	Spectrogram 1	1	3216.315361955	3216.659318430	133.777	496.886	375.000	0.3440	0.2080	375.000	0.7460	93.750	bm
7	Spectrogram 1	1	3216.530334752	3217.423666152	477.775	1070.216	843.750	0.8933	0.6933	937.500	0.9639	187.500	us
9	Spectrogram 1	1	3216.941171653	3217.256465088	95.555	477.775	281.250	0.3153	0.2293	375.000	0.8966	187.500	bm
8	Spectrogram 1	1	3217.428443326	3217.581312870	439.553	974.661	750.000	0.1529	0.1333	843.750	0.9286	281.250	bk
10	Spectrogram 1	1	3217.557427004	3217.853611746	114.666	458.664	281.250	0.2962	0.2187	375.000	0.9074	187.500	bm
11	Spectrogram 1	1	3217.609975910	3217.734182415	401.331	993.772	750.000	0.1242	0.1173	843.750	1.0000	281.250	bk
12	Spectrogram 1	1	3217.743736761	3217.853611746	401.331	993.772	750.000	0.1099	0.1067	843.750	1.0000	281.250	bk
13	Spectrogram 1	1	3217.858388919	3217.987372597	439.553	955.550	750.000	0.1290	0.1227	843.750	1.0000	281.250	bk
14	Spectrogram 1	1	3218.039921503	3218.168905181	420.442	1012.883	750.000	0.1290	0.0907	843.750	0.9565	281.250	bk
15	Spectrogram 1	1	3218.226231261	3218.493752963	133.777	477.775	281.250	0.2675	0.2027	468.750	0.8776	281.250	bm
16	Spectrogram 1	1	3218.637068161	3218.875926824	573.330	993.772	750.000	0.2389	0.1813	843.750	0.8864	187.500	bk
17	Spectrogram 1	1	3218.871149651	3219.668937586	95.555	477.775	281.250	0.7978	0.6667	375.000	0.9257	187.500	bm
