Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	153.926709000	154.456277079	69.485	416.912	258.398	0.5296	0.4180	344.531	0.9222	258.398	bm
2	Spectrogram 1	1	154.717219526	155.191752228	46.324	463.235	258.398	0.4745	0.3773	344.531	0.9136	258.398	bm
3	Spectrogram 1	1	156.047202336	156.499138242	115.809	463.235	258.398	0.4519	0.3367	344.531	0.8701	86.133	bm
4	Spectrogram 1	1	157.128620398	157.625749894	231.618	718.015	516.797	0.4971	0.4354	602.930	0.9647	258.398	bm
5	Spectrogram 1	1	157.754874439	157.909823893	277.941	648.529	516.797	0.1549	0.1219	602.930	0.9231	172.266	bm
6	Spectrogram 1	1	158.032492210	158.190669777	254.779	648.529	516.797	0.1582	0.1045	516.797	0.8462	86.133	bm
7	Spectrogram 1	1	158.313338095	158.452146980	231.618	625.368	430.664	0.1388	0.0813	516.797	0.8261	86.133	bm
8	Spectrogram 1	1	158.610324547	158.871801750	138.971	579.044	344.531	0.2615	0.1393	430.664	0.7500	172.266	bm
9	Spectrogram 1	1	158.845976841	159.601355428	625.368	1065.441	861.328	0.7554	0.5805	947.461	0.9457	172.266	us
10	Spectrogram 1	1	159.375387474	159.469002769	532.721	1042.279	861.328	0.0936	0.0522	947.461	0.8125	172.266	bk
11	Spectrogram 1	1	159.504512019	159.585214859	486.397	1019.118	775.195	0.0807	0.0406	861.328	0.7692	172.266	bk
12	Spectrogram 1	1	159.636864677	159.727251859	509.559	1019.118	775.195	0.0904	0.0522	861.328	0.8667	172.266	bk
13	Spectrogram 1	1	159.778901676	159.882201312	486.397	1065.441	775.195	0.1033	0.0580	861.328	0.8235	258.398	bk
14	Spectrogram 1	1	159.949991698	160.037150766	486.397	995.956	775.195	0.0872	0.0522	861.328	0.8571	172.266	bk
15	Spectrogram 1	1	160.104941152	160.198556447	463.235	995.956	775.195	0.0936	0.0522	861.328	0.8000	258.398	bk
16	Spectrogram 1	1	160.276031173	160.376102695	440.074	972.794	775.195	0.1001	0.0522	861.328	0.7500	258.398	bk
17	Spectrogram 1	1	160.456805536	160.550420831	509.559	972.794	775.195	0.0936	0.0464	861.328	0.7333	172.266	bk
18	Spectrogram 1	1	160.637579898	160.731195193	440.074	1019.118	775.195	0.0936	0.0464	861.328	0.8000	258.398	bk
19	Spectrogram 1	1	160.866775965	161.341308667	69.485	416.912	258.398	0.4745	0.3483	344.531	0.8765	258.398	bm
20	Spectrogram 1	1	161.735138528	161.919141004	69.485	486.397	258.398	0.1840	0.0987	344.531	0.7742	172.266	bm
21	Spectrogram 1	1	162.671291477	163.116771156	138.971	440.074	258.398	0.4455	0.2902	344.531	0.8289	172.266	bm
22	Spectrogram 1	1	163.210386451	163.852781060	69.485	555.882	258.398	0.6424	0.4702	344.531	0.8818	258.398	bm
23	Spectrogram 1	1	164.388647920	164.737284191	92.647	393.750	258.398	0.3486	0.2496	344.531	0.8644	172.266	bm
24	Spectrogram 1	1	165.263466710	165.683121481	69.485	509.559	258.398	0.4197	0.2961	344.531	0.8310	172.266	bm
25	Spectrogram 1	1	165.876808298	166.490149885	92.647	509.559	258.398	0.6133	0.4122	344.531	0.8952	172.266	bm
