Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	315.350747265	315.518561289	70.871	496.100	258.398	0.1678	0.0987	344.531	0.7857	172.266	bm
2	Spectrogram 1	1	316.431662171	317.152275331	125.284	551.250	344.531	0.7206	0.4005	430.664	0.6260	172.266	bm
3	Spectrogram 1	1	317.458289138	317.611296041	75.170	501.136	258.398	0.1530	0.0813	344.531	0.7200	172.266	bm
4	Spectrogram 1	1	319.069797332	319.215400676	75.170	476.080	258.398	0.1456	0.0929	344.531	0.8333	172.266	bm
5	Spectrogram 1	1	319.632467881	319.958224515	75.170	576.307	344.531	0.3258	0.1800	430.664	0.6545	172.266	bm
6	Spectrogram 1	1	319.849638970	320.530766477	526.193	1102.500	861.328	0.6811	0.5283	947.461	0.8707	172.266	us
7	Spectrogram 1	1	320.513491504	320.607269929	501.136	1052.386	775.195	0.0938	0.0697	861.328	1.0000	172.266	bk
8	Spectrogram 1	1	320.673901967	320.767680392	350.795	1002.273	775.195	0.0938	0.0639	861.328	0.9333	258.398	bk
9	Spectrogram 1	1	320.856523110	320.947833682	325.739	1027.330	775.195	0.0913	0.0522	861.328	0.7333	258.398	bk
10	Spectrogram 1	1	321.031740694	321.123051265	250.568	1002.273	775.195	0.0913	0.0580	861.328	0.8000	344.531	bk
11	Spectrogram 1	1	321.226701103	321.325415234	250.568	1002.273	775.195	0.0987	0.0580	861.328	0.8125	344.531	bk
12	Spectrogram 1	1	321.448807899	321.545054177	275.625	1027.330	689.062	0.0962	0.0697	861.328	0.8750	344.531	bk
13	Spectrogram 1	1	322.272594231	322.572740387	175.398	526.193	344.531	0.3001	0.2206	430.664	0.8235	172.266	bm
