Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	1755.555638540	1756.434590288	150.000	494.975	375.000	0.8790	0.4587	375.000	0.6341	93.750	bm
3	Spectrogram 1	1	1757.578779960	1757.788548066	141.421	459.619	281.250	0.2098	0.1333	375.000	0.7895	187.500	bm
4	Spectrogram 1	1	1759.066226533	1759.347506494	159.099	494.975	375.000	0.2813	0.1333	468.750	0.6346	187.500	bm
5	Spectrogram 1	1	1759.280762096	1759.929136244	636.396	1078.338	843.750	0.6484	0.4800	937.500	0.9167	187.500	us
6	Spectrogram 1	1	1759.733670508	1759.857624389	583.363	1025.305	843.750	0.1240	0.1120	937.500	1.0000	281.250	bk
7	Spectrogram 1	1	1759.881461674	1760.043555211	548.008	1078.338	843.750	0.1621	0.1280	937.500	0.9000	281.250	bk
8	Spectrogram 1	1	1760.053090125	1760.181811463	459.619	1078.338	750.000	0.1287	0.0747	937.500	0.9167	281.250	bk
9	Spectrogram 1	1	1760.219951119	1760.339137543	477.297	1007.627	750.000	0.1192	0.0693	843.750	0.9048	281.250	bk
14	Spectrogram 1	1	1760.372509741	1760.467858881	88.388	441.942	93.750	0.0953	0.0907	375.000	1.0000	281.250	bm
10	Spectrogram 1	1	1760.372509741	1760.510765993	441.942	1025.305	750.000	0.1383	0.1013	843.750	0.9200	281.250	bk
11	Spectrogram 1	1	1760.567975477	1760.672859530	388.909	1042.983	750.000	0.1049	0.0853	843.750	0.9474	281.250	bk
12	Spectrogram 1	1	1760.763441213	1760.901697465	441.942	1060.660	750.000	0.1383	0.0800	843.750	0.8800	281.250	bk
13	Spectrogram 1	1	1760.977976776	1761.130535399	388.909	1025.305	750.000	0.1526	0.0747	843.750	0.8519	281.250	bk
15	Spectrogram 1	1	1761.616816009	1761.869491228	141.421	512.652	375.000	0.2527	0.1227	375.000	0.6957	93.750	bm
16	Spectrogram 1	1	1761.859956315	1761.941003083	530.330	883.883	656.250	0.0810	0.0533	750.000	0.9286	187.500	bk
17	Spectrogram 1	1	1762.179375931	1762.432051150	141.421	530.330	375.000	0.2527	0.1280	468.750	0.7021	187.500	bm
