Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Delta Time (s)	Dur 90% (s)	Freq 95% (Hz)	Time 95% Rel.	BW 90% (Hz)	Sequence
1	Spectrogram 1	1	142.109587845	142.701215937	124.734	389.793	258.398	0.5916	0.4180	344.531	0.7921	172.266	bm
2	Spectrogram 1	1	143.635699168	144.319411016	140.325	420.976	258.398	0.6837	0.3947	344.531	0.7778	86.133	bm
3	Spectrogram 1	1	146.180106274	146.467327690	140.325	452.159	344.531	0.2872	0.1741	344.531	0.7755	86.133	bm
4	Spectrogram 1	1	146.423620083	146.979331083	732.810	1075.828	861.328	0.5557	0.4238	947.461	0.9263	86.133	us
5	Spectrogram 1	1	146.982453055	147.072990240	576.893	1029.052	861.328	0.0905	0.0580	947.461	0.7857	172.266	bk
6	Spectrogram 1	1	147.101087988	147.185381229	514.526	1060.236	775.195	0.0843	0.0522	861.328	1.0000	172.266	bk
7	Spectrogram 1	1	147.238454752	147.328991937	452.159	1029.052	775.195	0.0905	0.0639	861.328	0.9286	172.266	bk
8	Spectrogram 1	1	147.388309403	147.488212504	452.159	1029.052	775.195	0.0999	0.0639	861.328	0.8824	172.266	bk
9	Spectrogram 1	1	147.550651942	147.644311100	467.751	1029.052	775.195	0.0937	0.0639	861.328	0.8750	172.266	bk
10	Spectrogram 1	1	147.709872510	147.809775611	483.343	1029.052	775.195	0.0999	0.0697	861.328	0.9375	172.266	bk
11	Spectrogram 1	1	147.890946881	147.984606038	436.568	1029.052	775.195	0.0937	0.0639	861.328	0.9333	258.398	bk
12	Spectrogram 1	1	148.081387167	148.175046324	389.793	1013.461	775.195	0.0937	0.0580	861.328	0.9333	258.398	bk
13	Spectrogram 1	1	150.132522711	150.794380756	155.917	374.201	258.398	0.6619	0.5341	344.531	0.8761	172.266	bm
14	Spectrogram 1	1	152.442781924	153.092152082	140.325	420.976	258.398	0.6494	0.5224	344.531	0.9189	172.266	bm
15	Spectrogram 1	1	155.627193272	156.426418081	155.917	405.384	258.398	0.7992	0.5805	344.531	0.9412	172.266	bm
16	Spectrogram 1	1	157.662718957	157.987404035	155.917	405.384	258.398	0.3247	0.1974	344.531	0.8364	172.266	bm
17	Spectrogram 1	1	158.212186013	158.799116732	140.325	436.568	258.398	0.5869	0.4063	344.531	0.8200	86.133	bm
